,Experiment,Level,algorithm,BAS
29,Exp_19_300,1,Adap_DBSCAN,0.9308668015539558
30,Exp_19_300,2,Adap_DBSCAN,0.712632459482388
31,Exp_19_300,3,Adap_DBSCAN,1.0
32,Exp_24_300,0,Adap_DBSCAN,0.9683393285012878
33,Exp_24_300,1,Adap_DBSCAN,0.8286552548835403
34,Exp_24_300,2,Adap_DBSCAN,0.6658303560425657
35,Exp_24_300,3,Adap_DBSCAN,0.5
36,Exp_16_300,0,Adap_DBSCAN,0.9790752140186576
37,Exp_16_300,1,Adap_DBSCAN,0.9699602085622896
38,Exp_16_300,2,Adap_DBSCAN,0.7161271712844205
39,Exp_16_300,3,Adap_DBSCAN,1.0
40,Exp_29_300,0,Adap_DBSCAN,0.9500221631205674
41,Exp_29_300,1,Adap_DBSCAN,0.9710569527266442
42,Exp_29_300,2,Adap_DBSCAN,0.9380288817814153
43,Exp_29_300,3,Adap_DBSCAN,1.0
44,Exp_12_300,0,Adap_DBSCAN,0.96875
45,Exp_12_300,1,Adap_DBSCAN,0.9631082591330475
46,Exp_12_300,2,Adap_DBSCAN,0.7493838752388017
47,Exp_12_300,3,Adap_DBSCAN,1.0
48,Exp_2_300,0,Adap_DBSCAN,0.9665293320483503
49,Exp_2_300,1,Adap_DBSCAN,0.9360068259385665
50,Exp_2_300,2,Adap_DBSCAN,0.6875768757687577
51,Exp_2_300,3,Adap_DBSCAN,1.0
52,Exp_9_300,0,Adap_DBSCAN,0.9117647058823529
53,Exp_9_300,1,Adap_DBSCAN,0.7765615598471722
54,Exp_9_300,2,Adap_DBSCAN,0.7338603987290818
55,Exp_9_300,3,Adap_DBSCAN,0.5
56,Exp_5_300,0,Adap_DBSCAN,0.9740474309812807
57,Exp_5_300,1,Adap_DBSCAN,0.927454927091147
58,Exp_5_300,2,Adap_DBSCAN,0.8071993131118664
59,Exp_5_300,3,Adap_DBSCAN,1.0
60,Exp_10_300,0,Adap_DBSCAN,0.9717185437836399
61,Exp_10_300,1,Adap_DBSCAN,0.9908333333333333
62,Exp_10_300,2,Adap_DBSCAN,0.9336229431735599
63,Exp_10_300,3,Adap_DBSCAN,1.0
64,Exp_3_300,0,Adap_DBSCAN,0.9807269470940506
65,Exp_3_300,1,Adap_DBSCAN,0.9088836255037269
66,Exp_3_300,2,Adap_DBSCAN,0.6369819536174016
67,Exp_3_300,3,Adap_DBSCAN,0.5
68,Exp_17_300,0,Adap_DBSCAN,0.9375281665434849
69,Exp_17_300,1,Adap_DBSCAN,0.8343345560253848
70,Exp_17_300,2,Adap_DBSCAN,0.6346364867994996
71,Exp_17_300,3,Adap_DBSCAN,1.0
72,Exp_18_300,0,Adap_DBSCAN,0.9770408163265306
73,Exp_18_300,1,Adap_DBSCAN,0.6786600496277916
74,Exp_18_300,2,Adap_DBSCAN,0.6716965742251224
75,Exp_18_300,3,Adap_DBSCAN,1.0
76,Exp_0_300,0,Adap_DBSCAN,1.0
77,Exp_0_300,1,Adap_DBSCAN,0.8541666666666667
78,Exp_0_300,2,Adap_DBSCAN,0.9785464887548357
79,Exp_0_300,3,Adap_DBSCAN,1.0
80,Exp_7_300,0,Adap_DBSCAN,0.9214659685863874
81,Exp_7_300,1,Adap_DBSCAN,0.748499399759904
82,Exp_7_300,2,Adap_DBSCAN,0.7669445085371481
83,Exp_7_300,3,Adap_DBSCAN,1.0
84,Exp_28_300,0,Adap_DBSCAN,0.9354978354978355
85,Exp_28_300,1,Adap_DBSCAN,0.7872308180101422
86,Exp_28_300,2,Adap_DBSCAN,0.7003147482014389
87,Exp_28_300,3,Adap_DBSCAN,1.0
88,Exp_27_300,0,Adap_DBSCAN,0.9425317376165098
89,Exp_27_300,1,Adap_DBSCAN,0.8144578313253013
90,Exp_27_300,2,Adap_DBSCAN,0.6888412017167382
91,Exp_27_300,3,Adap_DBSCAN,1.0
92,Exp_13_300,0,Adap_DBSCAN,1.0
93,Exp_13_300,1,Adap_DBSCAN,0.7654225953306577
94,Exp_13_300,2,Adap_DBSCAN,0.7573839662447257
95,Exp_13_300,3,Adap_DBSCAN,1.0
96,Exp_1_300,0,Adap_DBSCAN,0.968944297711421
97,Exp_1_300,1,Adap_DBSCAN,0.9790959309897099
98,Exp_1_300,2,Adap_DBSCAN,0.8044110666163565
99,Exp_1_300,3,Adap_DBSCAN,1.0
100,Exp_25_300,0,Adap_DBSCAN,0.9827544669108614
101,Exp_25_300,1,Adap_DBSCAN,0.8843664554124278
102,Exp_25_300,2,Adap_DBSCAN,0.7631362742198851
103,Exp_25_300,3,Adap_DBSCAN,1.0
104,Exp_11_300,0,Adap_DBSCAN,0.9587628865979381
105,Exp_11_300,1,Adap_DBSCAN,0.844059405940594
106,Exp_11_300,2,Adap_DBSCAN,0.8027263374485596
107,Exp_11_300,3,Adap_DBSCAN,1.0
108,Exp_4_300,0,Adap_DBSCAN,0.917223541077262
109,Exp_4_300,1,Adap_DBSCAN,0.7341581704030591
110,Exp_4_300,2,Adap_DBSCAN,0.7241108786610879
111,Exp_4_300,3,Adap_DBSCAN,1.0
112,Exp_15_300,0,Adap_DBSCAN,0.9948979591836735
113,Exp_15_300,1,Adap_DBSCAN,0.8351351351351352
114,Exp_15_300,2,Adap_DBSCAN,0.75627990430622
115,Exp_15_300,3,Adap_DBSCAN,1.0
116,Exp_21_300,0,Adap_DBSCAN,1.0
117,Exp_21_300,1,Adap_DBSCAN,0.9088541666666667
118,Exp_21_300,2,Adap_DBSCAN,0.6538461538461539
119,Exp_21_300,3,Adap_DBSCAN,1.0
120,Exp_22_300,0,Adap_DBSCAN,0.9901394901394901
121,Exp_22_300,1,Adap_DBSCAN,0.9680396942577918
122,Exp_22_300,2,Adap_DBSCAN,0.8542183622828784
123,Exp_22_300,3,Adap_DBSCAN,1.0
124,Exp_8_300,0,Adap_DBSCAN,0.9874371859296482
125,Exp_8_300,1,Adap_DBSCAN,0.8172951885565669
126,Exp_8_300,2,Adap_DBSCAN,0.6359690365924058
127,Exp_8_300,3,Adap_DBSCAN,1.0
128,Exp_23_300,0,Adap_DBSCAN,0.997058427741192
129,Exp_23_300,1,Adap_DBSCAN,0.8880208333333333
130,Exp_23_300,2,Adap_DBSCAN,0.8111831442463533
131,Exp_23_300,3,Adap_DBSCAN,1.0
132,Exp_30_300,0,Adap_DBSCAN,0.9562841530054644
133,Exp_30_300,1,Adap_DBSCAN,0.681592039800995
134,Exp_30_300,2,Adap_DBSCAN,0.5794683257918551
135,Exp_30_300,3,Adap_DBSCAN,1.0
136,Exp_14_300,0,Adap_DBSCAN,0.9850673015449327
137,Exp_14_300,1,Adap_DBSCAN,0.9419418521177315
138,Exp_14_300,2,Adap_DBSCAN,0.6606315851926305
139,Exp_14_300,3,Adap_DBSCAN,1.0
140,Exp_34_400,0,Adap_DBSCAN,0.995
141,Exp_34_400,1,Adap_DBSCAN,0.9390179371173957
142,Exp_34_400,2,Adap_DBSCAN,0.7152209492635024
143,Exp_34_400,3,Adap_DBSCAN,1.0
144,Exp_33_400,0,Adap_DBSCAN,0.9652461832131258
145,Exp_33_400,1,Adap_DBSCAN,0.7989609385401402
146,Exp_33_400,2,Adap_DBSCAN,0.7940905086805626
147,Exp_33_400,3,Adap_DBSCAN,1.0
148,Exp_31_400,0,Adap_DBSCAN,0.9404405353455793
149,Exp_31_400,1,Adap_DBSCAN,0.9006447688564477
150,Exp_31_400,2,Adap_DBSCAN,0.6867782344749563
151,Exp_31_400,3,Adap_DBSCAN,0.5
152,Exp_32_400,0,Adap_DBSCAN,0.9744328226486744
153,Exp_32_400,1,Adap_DBSCAN,0.8544681981144602
154,Exp_32_400,2,Adap_DBSCAN,0.7037835577652748
155,Exp_32_400,3,Adap_DBSCAN,1.0
156,Exp_20_400,0,Adap_DBSCAN,0.9503377801126699
157,Exp_20_400,1,Adap_DBSCAN,0.82540675844806
158,Exp_20_400,2,Adap_DBSCAN,0.7416934619506967
159,Exp_20_400,3,Adap_DBSCAN,1.0
160,Exp_6_400,0,Adap_DBSCAN,0.9828787630020959
161,Exp_6_400,1,Adap_DBSCAN,0.9402392794561316
162,Exp_6_400,2,Adap_DBSCAN,0.7524679170779862
163,Exp_6_400,3,Adap_DBSCAN,1.0
164,Exp_26_400,0,Adap_DBSCAN,0.9671057156613247
165,Exp_26_400,1,Adap_DBSCAN,0.9235477936451398
166,Exp_26_400,2,Adap_DBSCAN,0.8922250639386189
167,Exp_26_400,3,Adap_DBSCAN,1.0
168,Exp_19_400,0,Adap_DBSCAN,0.8951612903225806
169,Exp_19_400,1,Adap_DBSCAN,0.765175344204398
170,Exp_19_400,2,Adap_DBSCAN,0.6974734720779854
171,Exp_19_400,3,Adap_DBSCAN,1.0
172,Exp_24_400,0,Adap_DBSCAN,0.9872715965228374
173,Exp_24_400,1,Adap_DBSCAN,0.956776151727531
174,Exp_24_400,2,Adap_DBSCAN,0.8690476190476191
175,Exp_24_400,3,Adap_DBSCAN,1.0
176,Exp_16_400,0,Adap_DBSCAN,0.9453846928852648
177,Exp_16_400,1,Adap_DBSCAN,0.9489194499017681
178,Exp_16_400,2,Adap_DBSCAN,0.6576107899807322
179,Exp_16_400,3,Adap_DBSCAN,1.0
180,Exp_29_400,0,Adap_DBSCAN,0.9701605902777777
181,Exp_29_400,1,Adap_DBSCAN,0.9211898288443928
182,Exp_29_400,2,Adap_DBSCAN,0.781623679249792
183,Exp_29_400,3,Adap_DBSCAN,1.0
184,Exp_12_400,0,Adap_DBSCAN,0.9896422771495403
185,Exp_12_400,1,Adap_DBSCAN,0.9841091927819487
186,Exp_12_400,2,Adap_DBSCAN,0.7875413813013186
187,Exp_12_400,3,Adap_DBSCAN,1.0
188,Exp_2_400,0,Adap_DBSCAN,0.9935690636876982
189,Exp_2_400,1,Adap_DBSCAN,0.9734906798159928
190,Exp_2_400,2,Adap_DBSCAN,0.7992164544564153
191,Exp_2_400,3,Adap_DBSCAN,1.0
192,Exp_9_400,0,Adap_DBSCAN,0.9619289340101522
193,Exp_9_400,1,Adap_DBSCAN,0.8890306122448979
194,Exp_9_400,2,Adap_DBSCAN,0.6279251170046802
195,Exp_9_400,3,Adap_DBSCAN,1.0
196,Exp_5_400,0,Adap_DBSCAN,0.9797877469649117
197,Exp_5_400,1,Adap_DBSCAN,0.8766027073347038
198,Exp_5_400,2,Adap_DBSCAN,0.7472828703967315
199,Exp_5_400,3,Adap_DBSCAN,1.0
200,Exp_10_400,0,Adap_DBSCAN,0.9553865487952852
201,Exp_10_400,1,Adap_DBSCAN,0.8734108905521206
202,Exp_10_400,2,Adap_DBSCAN,0.6492608876078105
203,Exp_10_400,3,Adap_DBSCAN,1.0
204,Exp_3_400,0,Adap_DBSCAN,0.9599712572040299
205,Exp_3_400,1,Adap_DBSCAN,0.8297951309320954
206,Exp_3_400,2,Adap_DBSCAN,0.7209821428571428
207,Exp_3_400,3,Adap_DBSCAN,0.5
208,Exp_17_400,0,Adap_DBSCAN,0.9729263219085881
209,Exp_17_400,1,Adap_DBSCAN,0.8524590163934427
210,Exp_17_400,2,Adap_DBSCAN,0.69375
211,Exp_17_400,3,Adap_DBSCAN,1.0
212,Exp_18_400,0,Adap_DBSCAN,0.8958333333333333
213,Exp_18_400,1,Adap_DBSCAN,0.8069466882067851
214,Exp_18_400,2,Adap_DBSCAN,0.6803232998885173
215,Exp_18_400,3,Adap_DBSCAN,1.0
216,Exp_0_400,0,Adap_DBSCAN,0.9438661248247591
217,Exp_0_400,1,Adap_DBSCAN,0.9223057644110275
218,Exp_0_400,2,Adap_DBSCAN,0.6814300960512273
219,Exp_0_400,3,Adap_DBSCAN,1.0
220,Exp_7_400,0,Adap_DBSCAN,0.9715025906735751
221,Exp_7_400,1,Adap_DBSCAN,0.8254596762627877
222,Exp_7_400,2,Adap_DBSCAN,0.7120551924473493
223,Exp_7_400,3,Adap_DBSCAN,1.0
224,Exp_28_400,0,Adap_DBSCAN,0.980330681071611
225,Exp_28_400,1,Adap_DBSCAN,0.8380398671096345
226,Exp_28_400,2,Adap_DBSCAN,0.7870418172431595
227,Exp_28_400,3,Adap_DBSCAN,1.0
228,Exp_27_400,0,Adap_DBSCAN,0.9650801215782747
229,Exp_27_400,1,Adap_DBSCAN,0.970732290073374
230,Exp_27_400,2,Adap_DBSCAN,0.8445332557908622
231,Exp_27_400,3,Adap_DBSCAN,0.5
232,Exp_13_400,0,Adap_DBSCAN,1.0
233,Exp_13_400,1,Adap_DBSCAN,0.97326980841339
234,Exp_13_400,2,Adap_DBSCAN,0.7786053806082547
235,Exp_13_400,3,Adap_DBSCAN,1.0
236,Exp_1_400,0,Adap_DBSCAN,0.9998333333333334
237,Exp_1_400,1,Adap_DBSCAN,0.9551851158144471
238,Exp_1_400,2,Adap_DBSCAN,0.8607159247361175
239,Exp_1_400,3,Adap_DBSCAN,1.0
240,Exp_25_400,0,Adap_DBSCAN,0.9194811259253813
241,Exp_25_400,1,Adap_DBSCAN,0.8521729998412433
242,Exp_25_400,2,Adap_DBSCAN,0.71255926614102
243,Exp_25_400,3,Adap_DBSCAN,1.0
244,Exp_11_400,0,Adap_DBSCAN,0.8928571428571428
245,Exp_11_400,1,Adap_DBSCAN,0.8517253549721082
246,Exp_11_400,2,Adap_DBSCAN,0.6001866832607343
247,Exp_11_400,3,Adap_DBSCAN,1.0
248,Exp_4_400,0,Adap_DBSCAN,0.9607447602750014
249,Exp_4_400,1,Adap_DBSCAN,0.9100923134603969
250,Exp_4_400,2,Adap_DBSCAN,0.9184027747778261
251,Exp_4_400,3,Adap_DBSCAN,1.0
252,Exp_15_400,0,Adap_DBSCAN,0.9215105610337934
253,Exp_15_400,1,Adap_DBSCAN,0.9525898592924036
254,Exp_15_400,2,Adap_DBSCAN,0.7268931024509447
255,Exp_15_400,3,Adap_DBSCAN,1.0
256,Exp_21_400,0,Adap_DBSCAN,0.9874371859296482
257,Exp_21_400,1,Adap_DBSCAN,0.7154838709677419
258,Exp_21_400,2,Adap_DBSCAN,0.7013041649137568
259,Exp_21_400,3,Adap_DBSCAN,0.5
260,Exp_22_400,0,Adap_DBSCAN,0.9797979797979798
261,Exp_22_400,1,Adap_DBSCAN,0.908940664103697
262,Exp_22_400,2,Adap_DBSCAN,0.6769102990033222
263,Exp_22_400,3,Adap_DBSCAN,1.0
264,Exp_8_400,0,Adap_DBSCAN,0.9757908698785366
265,Exp_8_400,1,Adap_DBSCAN,0.8945860358728661
266,Exp_8_400,2,Adap_DBSCAN,0.7902140894405731
267,Exp_8_400,3,Adap_DBSCAN,1.0
268,Exp_23_400,0,Adap_DBSCAN,0.9739141949152542
269,Exp_23_400,1,Adap_DBSCAN,0.8335916543397366
270,Exp_23_400,2,Adap_DBSCAN,0.6828983303123195
271,Exp_23_400,3,Adap_DBSCAN,1.0
272,Exp_30_400,0,Adap_DBSCAN,0.962149187592319
273,Exp_30_400,1,Adap_DBSCAN,0.9729793759091516
274,Exp_30_400,2,Adap_DBSCAN,0.8334754156923876
275,Exp_30_400,3,Adap_DBSCAN,1.0
276,Exp_14_400,0,Adap_DBSCAN,0.9810234585414996
277,Exp_14_400,1,Adap_DBSCAN,0.8466342080797276
278,Exp_14_400,2,Adap_DBSCAN,0.6874754613270514
279,Exp_14_400,3,Adap_DBSCAN,1.0
280,Exp_34_500,0,Adap_DBSCAN,0.782967032967033
281,Exp_34_500,1,Adap_DBSCAN,0.6720183486238532
282,Exp_34_500,2,Adap_DBSCAN,0.5882352941176471
283,Exp_34_500,3,Adap_DBSCAN,1.0
284,Exp_33_500,0,Adap_DBSCAN,0.9106415344671799
285,Exp_33_500,1,Adap_DBSCAN,0.7305751765893037
286,Exp_33_500,2,Adap_DBSCAN,0.6563585389644985
287,Exp_33_500,3,Adap_DBSCAN,1.0
288,Exp_31_500,0,Adap_DBSCAN,0.9836091164533249
289,Exp_31_500,1,Adap_DBSCAN,0.9692187672976863
290,Exp_31_500,2,Adap_DBSCAN,0.9126327916200172
291,Exp_31_500,3,Adap_DBSCAN,1.0
292,Exp_32_500,0,Adap_DBSCAN,0.9748412292868093
293,Exp_32_500,1,Adap_DBSCAN,0.8850731980620249
294,Exp_32_500,2,Adap_DBSCAN,0.6930232558139535
295,Exp_32_500,3,Adap_DBSCAN,1.0
296,Exp_20_500,0,Adap_DBSCAN,0.9236396642328684
297,Exp_20_500,1,Adap_DBSCAN,0.8308531746031746
298,Exp_20_500,2,Adap_DBSCAN,0.7581924801655744
299,Exp_20_500,3,Adap_DBSCAN,1.0
300,Exp_6_500,0,Adap_DBSCAN,0.9848484848484849
301,Exp_6_500,1,Adap_DBSCAN,0.9572128267423323
302,Exp_6_500,2,Adap_DBSCAN,0.7837373977746951
303,Exp_6_500,3,Adap_DBSCAN,1.0
304,Exp_26_500,0,Adap_DBSCAN,0.9954116570391538
305,Exp_26_500,1,Adap_DBSCAN,0.973700229892075
306,Exp_26_500,2,Adap_DBSCAN,0.7768199233716475
307,Exp_26_500,3,Adap_DBSCAN,1.0
308,Exp_19_500,0,Adap_DBSCAN,0.9596927563849025
309,Exp_19_500,1,Adap_DBSCAN,0.954443110435315
310,Exp_19_500,2,Adap_DBSCAN,0.7931301638900177
311,Exp_19_500,3,Adap_DBSCAN,1.0
312,Exp_24_500,0,Adap_DBSCAN,0.9182295096570177
313,Exp_24_500,1,Adap_DBSCAN,0.8290075547899691
314,Exp_24_500,2,Adap_DBSCAN,0.6118747278893533
315,Exp_24_500,3,Adap_DBSCAN,1.0
316,Exp_16_500,0,Adap_DBSCAN,0.9773869346733668
317,Exp_16_500,1,Adap_DBSCAN,0.6851138411138411
318,Exp_16_500,2,Adap_DBSCAN,0.8293269230769231
319,Exp_16_500,3,Adap_DBSCAN,1.0
320,Exp_29_500,0,Adap_DBSCAN,0.9395132603310945
321,Exp_29_500,1,Adap_DBSCAN,0.9684466019417476
322,Exp_29_500,2,Adap_DBSCAN,0.6658085371148648
323,Exp_29_500,3,Adap_DBSCAN,1.0
324,Exp_12_500,0,Adap_DBSCAN,0.9742434765975927
325,Exp_12_500,1,Adap_DBSCAN,0.96113175632201
326,Exp_12_500,2,Adap_DBSCAN,0.7893904033017991
327,Exp_12_500,3,Adap_DBSCAN,1.0
328,Exp_2_500,0,Adap_DBSCAN,0.9844642857142858
329,Exp_2_500,1,Adap_DBSCAN,0.9624352331606217
330,Exp_2_500,2,Adap_DBSCAN,0.8106060606060606
331,Exp_2_500,3,Adap_DBSCAN,1.0
332,Exp_9_500,0,Adap_DBSCAN,0.9786595633936499
333,Exp_9_500,1,Adap_DBSCAN,0.645631067961165
334,Exp_9_500,2,Adap_DBSCAN,0.6108569387990883
335,Exp_9_500,3,Adap_DBSCAN,1.0
336,Exp_5_500,0,Adap_DBSCAN,0.9908450010881844
337,Exp_5_500,1,Adap_DBSCAN,0.824252997619646
338,Exp_5_500,2,Adap_DBSCAN,0.675203973555413
339,Exp_5_500,3,Adap_DBSCAN,1.0
340,Exp_10_500,0,Adap_DBSCAN,0.9801609322974473
341,Exp_10_500,1,Adap_DBSCAN,0.9712015276145711
342,Exp_10_500,2,Adap_DBSCAN,0.823305808628016
343,Exp_10_500,3,Adap_DBSCAN,1.0
344,Exp_3_500,0,Adap_DBSCAN,0.9752851711026616
345,Exp_3_500,1,Adap_DBSCAN,0.9571364109153206
346,Exp_3_500,2,Adap_DBSCAN,0.8087341281283869
347,Exp_3_500,3,Adap_DBSCAN,1.0
348,Exp_17_500,0,Adap_DBSCAN,0.9626951286088408
349,Exp_17_500,1,Adap_DBSCAN,0.9861926867830593
350,Exp_17_500,2,Adap_DBSCAN,0.6199963345769158
351,Exp_17_500,3,Adap_DBSCAN,1.0
352,Exp_18_500,0,Adap_DBSCAN,0.9380343123000873
353,Exp_18_500,1,Adap_DBSCAN,0.9964200477326969
354,Exp_18_500,2,Adap_DBSCAN,0.7352541535420913
355,Exp_18_500,3,Adap_DBSCAN,1.0
356,Exp_0_500,0,Adap_DBSCAN,0.9362244897959184
357,Exp_0_500,1,Adap_DBSCAN,0.892402874755593
358,Exp_0_500,2,Adap_DBSCAN,0.7404062506867302
359,Exp_0_500,3,Adap_DBSCAN,1.0
360,Exp_7_500,0,Adap_DBSCAN,0.9738219895287958
361,Exp_7_500,1,Adap_DBSCAN,0.8703512255237573
362,Exp_7_500,2,Adap_DBSCAN,0.7530120481927711
363,Exp_7_500,3,Adap_DBSCAN,1.0
364,Exp_28_500,0,Adap_DBSCAN,0.9424031471316212
365,Exp_28_500,1,Adap_DBSCAN,0.6990692560515995
366,Exp_28_500,2,Adap_DBSCAN,0.8053015689300411
367,Exp_28_500,3,Adap_DBSCAN,1.0
368,Exp_27_500,0,Adap_DBSCAN,0.9840901166500369
369,Exp_27_500,1,Adap_DBSCAN,0.9428302272390054
370,Exp_27_500,2,Adap_DBSCAN,0.8117937853107344
371,Exp_27_500,3,Adap_DBSCAN,1.0
372,Exp_13_500,0,Adap_DBSCAN,0.9777778317419304
373,Exp_13_500,1,Adap_DBSCAN,0.8768607210281434
374,Exp_13_500,2,Adap_DBSCAN,0.732150472344418
375,Exp_13_500,3,Adap_DBSCAN,1.0
376,Exp_1_500,0,Adap_DBSCAN,0.9772318814049881
377,Exp_1_500,1,Adap_DBSCAN,0.9250878154602844
378,Exp_1_500,2,Adap_DBSCAN,0.7383315338946917
379,Exp_1_500,3,Adap_DBSCAN,1.0
380,Exp_25_500,0,Adap_DBSCAN,0.9785053736565859
381,Exp_25_500,1,Adap_DBSCAN,0.9821287779237845
382,Exp_25_500,2,Adap_DBSCAN,0.7234439263479068
383,Exp_25_500,3,Adap_DBSCAN,1.0
384,Exp_11_500,0,Adap_DBSCAN,0.9711127100478182
385,Exp_11_500,1,Adap_DBSCAN,0.8882664363868418
386,Exp_11_500,2,Adap_DBSCAN,0.7319829266812814
387,Exp_11_500,3,Adap_DBSCAN,1.0
388,Exp_4_500,0,Adap_DBSCAN,0.9263642421699534
389,Exp_4_500,1,Adap_DBSCAN,0.7665862484921593
390,Exp_4_500,2,Adap_DBSCAN,0.6523357139061496
391,Exp_4_500,3,Adap_DBSCAN,1.0
392,Exp_15_500,0,Adap_DBSCAN,0.974103011294111
393,Exp_15_500,1,Adap_DBSCAN,0.9747525679122113
394,Exp_15_500,2,Adap_DBSCAN,0.834470962631447
395,Exp_15_500,3,Adap_DBSCAN,1.0
396,Exp_21_500,0,Adap_DBSCAN,0.9487179487179487
397,Exp_21_500,1,Adap_DBSCAN,0.8910270980226532
398,Exp_21_500,2,Adap_DBSCAN,0.6946226603397927
399,Exp_21_500,3,Adap_DBSCAN,1.0
400,Exp_22_500,0,Adap_DBSCAN,0.995
401,Exp_22_500,1,Adap_DBSCAN,0.8707901851173021
402,Exp_22_500,2,Adap_DBSCAN,0.8080614203454894
403,Exp_22_500,3,Adap_DBSCAN,1.0
404,Exp_8_500,0,Adap_DBSCAN,0.971938775510204
405,Exp_8_500,1,Adap_DBSCAN,0.8917975567190226
406,Exp_8_500,2,Adap_DBSCAN,0.634083044982699
407,Exp_8_500,3,Adap_DBSCAN,1.0
408,Exp_23_500,0,Adap_DBSCAN,1.0
409,Exp_23_500,1,Adap_DBSCAN,0.9333333333333333
410,Exp_23_500,2,Adap_DBSCAN,0.6892901618929016
411,Exp_23_500,3,Adap_DBSCAN,0.5
412,Exp_30_500,0,Adap_DBSCAN,0.9808114035087718
413,Exp_30_500,1,Adap_DBSCAN,0.932664629212311
414,Exp_30_500,2,Adap_DBSCAN,0.6349041157462132
415,Exp_30_500,3,Adap_DBSCAN,1.0
416,Exp_14_500,0,Adap_DBSCAN,0.9846960948655863
417,Exp_14_500,1,Adap_DBSCAN,0.7955742481754404
418,Exp_14_500,2,Adap_DBSCAN,0.6347243205396944
419,Exp_14_500,3,Adap_DBSCAN,1.0
