,Experiment,Clus_size,algorithm,NMI
83,Exp_2_3_400,400,OPTICS,0.005362187737170628
84,Exp_1_0_400,400,OPTICS,0.0070889993272076025
85,Exp_0_8_400,400,OPTICS,0.013578725769553367
86,Exp_1_7_400,400,OPTICS,0.010711932791912187
87,Exp_2_5_400,400,OPTICS,0.009160252222850707
88,Exp_4_13_400,400,OPTICS,0.0071172582896524795
89,Exp_4_3_400,400,OPTICS,0.006760924029597435
90,Exp_1_1_400,400,OPTICS,0.00808630994174056
91,Exp_3_4_400,400,OPTICS,0.008999973564799405
92,Exp_4_1_400,400,OPTICS,0.008396275886160142
93,Exp_4_10_400,400,OPTICS,0.008182269758810973
94,Exp_4_8_400,400,OPTICS,0.00768754123095897
95,Exp_3_5_400,400,OPTICS,0.00797117184338456
96,Exp_4_4_400,400,OPTICS,0.01094331956052954
97,Exp_2_6_400,400,OPTICS,0.007388960415363425
98,Exp_0_5_400,400,OPTICS,0.009405431670698221
99,Exp_0_9_400,400,OPTICS,0.014792378934707992
100,Exp_1_9_400,400,OPTICS,0.0067827436827959785
101,Exp_1_5_400,400,OPTICS,0.005966535662325605
102,Exp_0_2_400,400,OPTICS,0.008242757948847915
103,Exp_2_4_400,400,OPTICS,0.005602987157335349
104,Exp_2_2_400,400,OPTICS,0.005927158797272407
105,Exp_1_3_400,400,OPTICS,0.004424796808826044
106,Exp_3_3_400,400,OPTICS,0.00757958813132568
107,Exp_4_2_500,500,OPTICS,0.007575961403828043
108,Exp_3_8_500,500,OPTICS,0.0048281989147578456
109,Exp_5_2_500,500,OPTICS,0.007720192041999344
110,Exp_5_13_500,500,OPTICS,0.006797447033311364
111,Exp_3_10_500,500,OPTICS,0.00881342310445362
112,Exp_0_2_3_500,500,OPTICS,0.007688447968599964
113,Exp_0_0_500,500,OPTICS,0.007606174188656417
114,Exp_0_2_5_500,500,OPTICS,0.008195871675612707
115,Exp_3_6_500,500,OPTICS,0.010969367394634291
116,Exp_0_2_7_500,500,OPTICS,0.005376619332632331
117,Exp_5_6_500,500,OPTICS,0.007722853396008638
118,Exp_0_2_1_500,500,OPTICS,0.009425219637987231
119,Exp_5_1_500,500,OPTICS,0.006681748928833835
120,Exp_3_0_500,500,OPTICS,0.0076502837534766005
121,Exp_4_0_500,500,OPTICS,0.007888845942515226
122,Exp_5_12_500,500,OPTICS,0.007205175683904125
123,Exp_5_16_500,500,OPTICS,0.006299654080071657
124,Exp_0_2_4_500,500,OPTICS,0.0051298501314843755
125,Exp_3_7_500,500,OPTICS,0.008264765599804807
126,Exp_4_7_500,500,OPTICS,0.010639471978483748
127,Exp_5_4_500,500,OPTICS,0.006569272319230092
128,Exp_4_5_500,500,OPTICS,0.007655917235524664
129,Exp_5_9_500,500,OPTICS,0.0072591826262241995
130,Exp_5_5_500,500,OPTICS,0.007120424766412413
131,Exp_5_15_500,500,OPTICS,0.012826385549992598
132,Exp_0_2_2_500,500,OPTICS,0.00563803531887833
133,Exp_0_2_0_500,500,OPTICS,0.006359879100758124
134,Exp_3_2_500,500,OPTICS,0.004222688426652397
135,Exp_5_14_500,500,OPTICS,0.007640296633881792
136,Exp_0_1_500,500,OPTICS,0.005315754638828482
137,Exp_5_3_500,500,OPTICS,0.006562490654672698
138,Exp_0_2_6_500,500,OPTICS,0.006842468233124257
139,Exp_5_0_500,500,OPTICS,0.008787573886866407
140,Exp_5_17_500,500,OPTICS,0.011169941597632047
141,Exp_3_1_500,500,OPTICS,0.008255482169858715
142,Exp_4_6_500,500,OPTICS,0.007150477761380421
143,Exp_3_11_500,500,OPTICS,0.014137828837471986
144,Exp_5_7_500,500,OPTICS,0.006006470350481682
145,Exp_5_10_500,500,OPTICS,0.009556910113288632
146,Exp_4_3_500,500,OPTICS,0.00702635012874472
147,Exp_5_11_500,500,OPTICS,0.011266844647741808
148,Exp_3_4_500,500,OPTICS,0.010490913419043148
149,Exp_4_1_500,500,OPTICS,0.008948581031116521
150,Exp_4_8_500,500,OPTICS,0.00849264398209132
151,Exp_3_5_500,500,OPTICS,0.008092491590706777
152,Exp_5_8_500,500,OPTICS,0.007205746833467823
153,Exp_3_9_500,500,OPTICS,0.006532744562844815
154,Exp_4_4_500,500,OPTICS,0.007348037872447974
155,Exp_3_3_500,500,OPTICS,0.00851829156990563
0,Exp_0_23_300,300,HDBSCAN,0.18963056423409397
1,Exp_0_32_300,300,HDBSCAN,0.16689362581373168
2,Exp_0_0_300,300,HDBSCAN,0.17453977525064104
3,Exp_1_6_300,300,HDBSCAN,0.1930438588816244
4,Exp_0_10_300,300,HDBSCAN,0.21601847731272653
5,Exp_0_14_300,300,HDBSCAN,0.17099314866577056
6,Exp_1_13_300,300,HDBSCAN,0.189757087836341
7,Exp_0_4_300,300,HDBSCAN,0.1963975050896964
8,Exp_0_27_300,300,HDBSCAN,0.18684806465008605
9,Exp_1_8_300,300,HDBSCAN,0.191383092393945
10,Exp_0_24_300,300,HDBSCAN,0.17451135807560572
11,Exp_1_2_300,300,HDBSCAN,0.13336914743888112
12,Exp_0_17_300,300,HDBSCAN,0.19390749153984913
13,Exp_0_18_300,300,HDBSCAN,0.16538027204882189
14,Exp_0_29_300,300,HDBSCAN,0.17712072293411826
15,Exp_0_13_300,300,HDBSCAN,0.19299564055079207
16,Exp_0_6_300,300,HDBSCAN,0.18205656551130558
17,Exp_0_3_300,300,HDBSCAN,0.16076940025570083
18,Exp_1_10_300,300,HDBSCAN,0.18882301345560124
19,Exp_0_12_300,300,HDBSCAN,0.17373831495679048
20,Exp_0_22_300,300,HDBSCAN,0.1394106620301855
21,Exp_0_19_300,300,HDBSCAN,0.16105215618076257
22,Exp_0_21_300,300,HDBSCAN,0.20066543658680458
23,Exp_0_28_300,300,HDBSCAN,0.14641191831405675
24,Exp_0_7_300,300,HDBSCAN,0.15629562341550762
25,Exp_0_31_300,300,HDBSCAN,0.1945743738832735
26,Exp_1_11_300,300,HDBSCAN,0.15729289482012637
27,Exp_0_1_300,300,HDBSCAN,0.17616427079013416
28,Exp_1_16_300,300,HDBSCAN,0.14608393765954877
29,Exp_1_14_300,300,HDBSCAN,0.14725817066654295
30,Exp_1_4_300,300,HDBSCAN,0.17492440718009225
31,Exp_0_25_300,300,HDBSCAN,0.18487016930144734
32,Exp_0_11_300,300,HDBSCAN,0.1441150315514906
33,Exp_1_17_300,300,HDBSCAN,0.176838652458925
34,Exp_1_0_300,300,HDBSCAN,0.17401006366071187
35,Exp_0_8_300,300,HDBSCAN,0.15154445507814598
36,Exp_0_15_300,300,HDBSCAN,0.16739727653351605
37,Exp_1_7_300,300,HDBSCAN,0.1930932259635494
38,Exp_0_20_300,300,HDBSCAN,0.21375798403856713
39,Exp_1_1_300,300,HDBSCAN,0.1561519455328965
40,Exp_0_30_300,300,HDBSCAN,0.1898265349359618
41,Exp_0_5_300,300,HDBSCAN,0.16957741800619586
42,Exp_1_15_300,300,HDBSCAN,0.15541381917047722
43,Exp_1_9_300,300,HDBSCAN,0.17543903585571832
44,Exp_1_5_300,300,HDBSCAN,0.15259858654956637
45,Exp_0_9_300,300,HDBSCAN,0.17606634162230686
46,Exp_0_16_300,300,HDBSCAN,0.172481636342375
47,Exp_0_2_300,300,HDBSCAN,0.1670430328536869
48,Exp_1_3_300,300,HDBSCAN,0.1653131483621155
49,Exp_1_12_300,300,HDBSCAN,0.15243727097017618
50,Exp_0_26_300,300,HDBSCAN,0.17672213241847323
51,Exp_4_2_400,400,HDBSCAN,0.15850128230994043
52,Exp_3_6_400,400,HDBSCAN,0.1643248994988055
53,Exp_2_8_400,400,HDBSCAN,0.20487308080623817
54,Exp_0_0_400,400,HDBSCAN,0.182774305028426
55,Exp_1_6_400,400,HDBSCAN,0.18464250238255941
56,Exp_2_7_400,400,HDBSCAN,0.18100751786967054
57,Exp_2_10_400,400,HDBSCAN,0.15630986806671965
58,Exp_0_10_400,400,HDBSCAN,0.18418914366618236
59,Exp_0_4_400,400,HDBSCAN,0.21237945631963304
60,Exp_3_0_400,400,HDBSCAN,0.183567481363182
61,Exp_4_9_400,400,HDBSCAN,0.18074883763791305
62,Exp_4_0_400,400,HDBSCAN,0.17962034700801102
63,Exp_2_9_400,400,HDBSCAN,0.18877857401031406
64,Exp_1_8_400,400,HDBSCAN,0.14346021866690503
65,Exp_2_1_400,400,HDBSCAN,0.18513914614465266
66,Exp_1_2_400,400,HDBSCAN,0.1466630762460758
67,Exp_3_7_400,400,HDBSCAN,0.19210430798640468
68,Exp_4_7_400,400,HDBSCAN,0.16460655492789758
69,Exp_2_0_400,400,HDBSCAN,0.14794567159478234
70,Exp_0_6_400,400,HDBSCAN,0.18730948131994293
71,Exp_0_3_400,400,HDBSCAN,0.16327162227477418
72,Exp_1_10_400,400,HDBSCAN,0.19642262688242973
73,Exp_4_5_400,400,HDBSCAN,0.16131474372573892
74,Exp_4_11_400,400,HDBSCAN,0.19615508188438746
75,Exp_0_7_400,400,HDBSCAN,0.18569476795134898
76,Exp_1_11_400,400,HDBSCAN,0.16644154275083442
77,Exp_0_1_400,400,HDBSCAN,0.19363019872740034
78,Exp_3_2_400,400,HDBSCAN,0.17769260576657778
79,Exp_1_4_400,400,HDBSCAN,0.17956325272997248
80,Exp_3_1_400,400,HDBSCAN,0.17750827819234102
81,Exp_4_12_400,400,HDBSCAN,0.1906856058230736
82,Exp_4_6_400,400,HDBSCAN,0.16847352682944314
83,Exp_2_3_400,400,HDBSCAN,0.1519917911535674
84,Exp_1_0_400,400,HDBSCAN,0.17936471951046054
85,Exp_0_8_400,400,HDBSCAN,0.21289152867154895
86,Exp_1_7_400,400,HDBSCAN,0.20290683468023604
87,Exp_2_5_400,400,HDBSCAN,0.16879689749093563
88,Exp_4_13_400,400,HDBSCAN,0.179969216599552
89,Exp_4_3_400,400,HDBSCAN,0.17125811480740855
90,Exp_1_1_400,400,HDBSCAN,0.20855620854147147
91,Exp_3_4_400,400,HDBSCAN,0.17553793856457275
92,Exp_4_1_400,400,HDBSCAN,0.18325288745949014
93,Exp_4_10_400,400,HDBSCAN,0.1738388304612703
94,Exp_4_8_400,400,HDBSCAN,0.1961830018435838
95,Exp_3_5_400,400,HDBSCAN,0.16607478399963438
96,Exp_4_4_400,400,HDBSCAN,0.22626306878910266
97,Exp_2_6_400,400,HDBSCAN,0.19055111763492386
98,Exp_0_5_400,400,HDBSCAN,0.1613249259076505
99,Exp_0_9_400,400,HDBSCAN,0.20843343346877427
100,Exp_1_9_400,400,HDBSCAN,0.14987300662487074
101,Exp_1_5_400,400,HDBSCAN,0.16954873419551048
102,Exp_0_2_400,400,HDBSCAN,0.15326424854019494
103,Exp_2_4_400,400,HDBSCAN,0.18502263950733658
104,Exp_2_2_400,400,HDBSCAN,0.16074013444030355
105,Exp_1_3_400,400,HDBSCAN,0.16858125611072347
106,Exp_3_3_400,400,HDBSCAN,0.23479753745238646
107,Exp_4_2_500,500,HDBSCAN,0.18096260963221397
108,Exp_3_8_500,500,HDBSCAN,0.14989739146355646
109,Exp_5_2_500,500,HDBSCAN,0.16975331209684763
110,Exp_5_13_500,500,HDBSCAN,0.17132853806252038
111,Exp_3_10_500,500,HDBSCAN,0.16192126594508668
112,Exp_0_2_3_500,500,HDBSCAN,0.1958632462329874
113,Exp_0_0_500,500,HDBSCAN,0.1391478390944549
114,Exp_0_2_5_500,500,HDBSCAN,0.17653194846550171
115,Exp_3_6_500,500,HDBSCAN,0.23608875000481613
116,Exp_0_2_7_500,500,HDBSCAN,0.16949836764028736
117,Exp_5_6_500,500,HDBSCAN,0.16995327388044226
118,Exp_0_2_1_500,500,HDBSCAN,0.20851668263174256
119,Exp_5_1_500,500,HDBSCAN,0.1704351555455747
120,Exp_3_0_500,500,HDBSCAN,0.16894653484552455
121,Exp_4_0_500,500,HDBSCAN,0.1649846600907544
122,Exp_5_12_500,500,HDBSCAN,0.15899497609764238
123,Exp_5_16_500,500,HDBSCAN,0.16624537936117822
124,Exp_0_2_4_500,500,HDBSCAN,0.1799490233492301
125,Exp_3_7_500,500,HDBSCAN,0.20944962420509716
126,Exp_4_7_500,500,HDBSCAN,0.16692315387386983
127,Exp_5_4_500,500,HDBSCAN,0.18428182594549525
128,Exp_4_5_500,500,HDBSCAN,0.20248160166181645
129,Exp_5_9_500,500,HDBSCAN,0.19104800237313227
130,Exp_5_5_500,500,HDBSCAN,0.19694267275307262
131,Exp_5_15_500,500,HDBSCAN,0.18772805402285578
132,Exp_0_2_2_500,500,HDBSCAN,0.13943950274609862
133,Exp_0_2_0_500,500,HDBSCAN,0.1534441680631152
134,Exp_3_2_500,500,HDBSCAN,0.15231866505632627
135,Exp_5_14_500,500,HDBSCAN,0.15952700843348142
136,Exp_0_1_500,500,HDBSCAN,0.15187785873174256
137,Exp_5_3_500,500,HDBSCAN,0.1446746849680155
138,Exp_0_2_6_500,500,HDBSCAN,0.14565041128400474
139,Exp_5_0_500,500,HDBSCAN,0.1699500809930166
140,Exp_5_17_500,500,HDBSCAN,0.1583992803625321
141,Exp_3_1_500,500,HDBSCAN,0.16126582292148825
142,Exp_4_6_500,500,HDBSCAN,0.19876191355640058
143,Exp_3_11_500,500,HDBSCAN,0.22768350321359765
144,Exp_5_7_500,500,HDBSCAN,0.1854457734754849
145,Exp_5_10_500,500,HDBSCAN,0.22812316053217863
146,Exp_4_3_500,500,HDBSCAN,0.18039756936475293
147,Exp_5_11_500,500,HDBSCAN,0.16853533404550938
148,Exp_3_4_500,500,HDBSCAN,0.18931711897598166
149,Exp_4_1_500,500,HDBSCAN,0.15760568104899447
150,Exp_4_8_500,500,HDBSCAN,0.17394467509570624
151,Exp_3_5_500,500,HDBSCAN,0.19112113074267076
152,Exp_5_8_500,500,HDBSCAN,0.20006320018380325
153,Exp_3_9_500,500,HDBSCAN,0.15404450389712762
154,Exp_4_4_500,500,HDBSCAN,0.1624878816148488
155,Exp_3_3_500,500,HDBSCAN,0.19830850797756008
0,Exp_0_23_300,300,Adap_DBSCAN,0.46820744265275344
1,Exp_0_32_300,300,Adap_DBSCAN,0.5779121008705838
2,Exp_0_0_300,300,Adap_DBSCAN,0.5020048832316122
3,Exp_1_6_300,300,Adap_DBSCAN,0.6268501179732106
4,Exp_0_10_300,300,Adap_DBSCAN,0.6309488308656664
5,Exp_0_14_300,300,Adap_DBSCAN,0.4591331144255587
6,Exp_1_13_300,300,Adap_DBSCAN,0.49598914547075224
7,Exp_0_4_300,300,Adap_DBSCAN,0.5037175136220737
8,Exp_0_27_300,300,Adap_DBSCAN,0.48557492714796524
9,Exp_1_8_300,300,Adap_DBSCAN,0.5142974233171104
10,Exp_0_24_300,300,Adap_DBSCAN,0.5283887900895851
11,Exp_1_2_300,300,Adap_DBSCAN,0.45365241428960856
12,Exp_0_17_300,300,Adap_DBSCAN,0.49735352534158905
13,Exp_0_18_300,300,Adap_DBSCAN,0.42066689560899645
14,Exp_0_29_300,300,Adap_DBSCAN,0.5543903559217295
15,Exp_0_13_300,300,Adap_DBSCAN,0.4954894861782935
16,Exp_0_6_300,300,Adap_DBSCAN,0.538392857487491
17,Exp_0_3_300,300,Adap_DBSCAN,0.5483773541912556
18,Exp_1_10_300,300,Adap_DBSCAN,0.4665549980073652
19,Exp_0_12_300,300,Adap_DBSCAN,0.4571678287418434
20,Exp_0_22_300,300,Adap_DBSCAN,0.4661558708176375
21,Exp_0_19_300,300,Adap_DBSCAN,0.49192877178849737
22,Exp_0_21_300,300,Adap_DBSCAN,0.5442372582156254
23,Exp_0_28_300,300,Adap_DBSCAN,0.48559100334439265
24,Exp_0_7_300,300,Adap_DBSCAN,0.5113422760358028
25,Exp_0_31_300,300,Adap_DBSCAN,0.4613539387859368
26,Exp_1_11_300,300,Adap_DBSCAN,0.4658545922229587
27,Exp_0_1_300,300,Adap_DBSCAN,0.4994292426983158
28,Exp_1_16_300,300,Adap_DBSCAN,0.4847573364243223
29,Exp_1_14_300,300,Adap_DBSCAN,0.39122192456917776
30,Exp_1_4_300,300,Adap_DBSCAN,0.5065881852269936
31,Exp_0_25_300,300,Adap_DBSCAN,0.48980478341420325
32,Exp_0_11_300,300,Adap_DBSCAN,0.4875545975323544
33,Exp_1_17_300,300,Adap_DBSCAN,0.47151942266217756
34,Exp_1_0_300,300,Adap_DBSCAN,0.47134446936084007
35,Exp_0_8_300,300,Adap_DBSCAN,0.4574914909385039
36,Exp_0_15_300,300,Adap_DBSCAN,0.5387649209347481
37,Exp_1_7_300,300,Adap_DBSCAN,0.48315341428849923
38,Exp_0_20_300,300,Adap_DBSCAN,0.5507483784983257
39,Exp_1_1_300,300,Adap_DBSCAN,0.44377934004261527
40,Exp_0_30_300,300,Adap_DBSCAN,0.4843366468386541
41,Exp_0_5_300,300,Adap_DBSCAN,0.4540094569578657
42,Exp_1_15_300,300,Adap_DBSCAN,0.4835007058693882
43,Exp_1_9_300,300,Adap_DBSCAN,0.47253847036177543
44,Exp_1_5_300,300,Adap_DBSCAN,0.5131007454230131
45,Exp_0_9_300,300,Adap_DBSCAN,0.4554880282104497
46,Exp_0_16_300,300,Adap_DBSCAN,0.44068260722156805
47,Exp_0_2_300,300,Adap_DBSCAN,0.4250768952110464
48,Exp_1_3_300,300,Adap_DBSCAN,0.5008441970549565
49,Exp_1_12_300,300,Adap_DBSCAN,0.5715918222573796
50,Exp_0_26_300,300,Adap_DBSCAN,0.46456304940523324
51,Exp_4_2_400,400,Adap_DBSCAN,0.47452976992535806
52,Exp_3_6_400,400,Adap_DBSCAN,0.4531868354906134
53,Exp_2_8_400,400,Adap_DBSCAN,0.4567038179181275
54,Exp_0_0_400,400,Adap_DBSCAN,0.5174226134995883
55,Exp_1_6_400,400,Adap_DBSCAN,0.47420033955649304
56,Exp_2_7_400,400,Adap_DBSCAN,0.5098922190144801
57,Exp_2_10_400,400,Adap_DBSCAN,0.5160996698919443
58,Exp_0_10_400,400,Adap_DBSCAN,0.5261141961777314
59,Exp_0_4_400,400,Adap_DBSCAN,0.4138595538352612
60,Exp_3_0_400,400,Adap_DBSCAN,0.5984377427541968
61,Exp_4_9_400,400,Adap_DBSCAN,0.5111345166279008
62,Exp_4_0_400,400,Adap_DBSCAN,0.4831690412423917
63,Exp_2_9_400,400,Adap_DBSCAN,0.5016753468716041
64,Exp_1_8_400,400,Adap_DBSCAN,0.46010179976178894
65,Exp_2_1_400,400,Adap_DBSCAN,0.5153768970190401
66,Exp_1_2_400,400,Adap_DBSCAN,0.49783014710356244
67,Exp_3_7_400,400,Adap_DBSCAN,0.4520615884275294
68,Exp_4_7_400,400,Adap_DBSCAN,0.5086277482454702
69,Exp_2_0_400,400,Adap_DBSCAN,0.4496058717606672
70,Exp_0_6_400,400,Adap_DBSCAN,0.5078926435611062
71,Exp_0_3_400,400,Adap_DBSCAN,0.5518876075897757
72,Exp_1_10_400,400,Adap_DBSCAN,0.49784407576721146
73,Exp_4_5_400,400,Adap_DBSCAN,0.5723226483494287
74,Exp_4_11_400,400,Adap_DBSCAN,0.5247971927876045
75,Exp_0_7_400,400,Adap_DBSCAN,0.40986179622053126
76,Exp_1_11_400,400,Adap_DBSCAN,0.4854212482713763
77,Exp_0_1_400,400,Adap_DBSCAN,0.4838268586722883
78,Exp_3_2_400,400,Adap_DBSCAN,0.5218406425712234
79,Exp_1_4_400,400,Adap_DBSCAN,0.48674736174701366
80,Exp_3_1_400,400,Adap_DBSCAN,0.5155256572562736
81,Exp_4_12_400,400,Adap_DBSCAN,0.4445933912725878
82,Exp_4_6_400,400,Adap_DBSCAN,0.4536706352198144
83,Exp_2_3_400,400,Adap_DBSCAN,0.584817896018609
84,Exp_1_0_400,400,Adap_DBSCAN,0.5355985603810449
85,Exp_0_8_400,400,Adap_DBSCAN,0.7162139139544467
86,Exp_1_7_400,400,Adap_DBSCAN,0.658127811478339
87,Exp_2_5_400,400,Adap_DBSCAN,0.4677469393152878
88,Exp_4_13_400,400,Adap_DBSCAN,0.5067663612787976
89,Exp_4_3_400,400,Adap_DBSCAN,0.5175828735102133
90,Exp_1_1_400,400,Adap_DBSCAN,0.4861483082252941
91,Exp_3_4_400,400,Adap_DBSCAN,0.4391106566978089
92,Exp_4_1_400,400,Adap_DBSCAN,0.4385195496844582
93,Exp_4_10_400,400,Adap_DBSCAN,0.5528991344092177
94,Exp_4_8_400,400,Adap_DBSCAN,0.5210725114302964
95,Exp_3_5_400,400,Adap_DBSCAN,0.5332099421690285
96,Exp_4_4_400,400,Adap_DBSCAN,0.5426528694724232
97,Exp_2_6_400,400,Adap_DBSCAN,0.4646219662100386
98,Exp_0_5_400,400,Adap_DBSCAN,0.4712861449549095
99,Exp_0_9_400,400,Adap_DBSCAN,0.6554477864027614
100,Exp_1_9_400,400,Adap_DBSCAN,0.4244959794516754
101,Exp_1_5_400,400,Adap_DBSCAN,0.4850223184965003
102,Exp_0_2_400,400,Adap_DBSCAN,0.42880564298983886
103,Exp_2_4_400,400,Adap_DBSCAN,0.45704648966556244
104,Exp_2_2_400,400,Adap_DBSCAN,0.48459873573161266
105,Exp_1_3_400,400,Adap_DBSCAN,0.47169453098379555
106,Exp_3_3_400,400,Adap_DBSCAN,0.49730487629354003
107,Exp_4_2_500,500,Adap_DBSCAN,0.5751779593410121
108,Exp_3_8_500,500,Adap_DBSCAN,0.4368683597316951
109,Exp_5_2_500,500,Adap_DBSCAN,0.47310105589627693
110,Exp_5_13_500,500,Adap_DBSCAN,0.49365454191251
111,Exp_3_10_500,500,Adap_DBSCAN,0.45443161236472246
112,Exp_0_2_3_500,500,Adap_DBSCAN,0.45765956357730153
113,Exp_0_0_500,500,Adap_DBSCAN,0.49868992844685
114,Exp_0_2_5_500,500,Adap_DBSCAN,0.6022579842964378
115,Exp_3_6_500,500,Adap_DBSCAN,0.647761276079981
116,Exp_0_2_7_500,500,Adap_DBSCAN,0.4172935383476345
117,Exp_5_6_500,500,Adap_DBSCAN,0.4682336476577311
118,Exp_0_2_1_500,500,Adap_DBSCAN,0.49260717220681094
119,Exp_5_1_500,500,Adap_DBSCAN,0.4563901546502828
120,Exp_3_0_500,500,Adap_DBSCAN,0.4429208809996103
121,Exp_4_0_500,500,Adap_DBSCAN,0.5084335987866099
122,Exp_5_12_500,500,Adap_DBSCAN,0.5154397866151373
123,Exp_5_16_500,500,Adap_DBSCAN,0.47282142621339196
124,Exp_0_2_4_500,500,Adap_DBSCAN,0.4924973731035303
125,Exp_3_7_500,500,Adap_DBSCAN,0.41458863927528455
126,Exp_4_7_500,500,Adap_DBSCAN,0.3478441097069301
127,Exp_5_4_500,500,Adap_DBSCAN,0.4447681618782814
128,Exp_4_5_500,500,Adap_DBSCAN,0.4152580387063196
129,Exp_5_9_500,500,Adap_DBSCAN,0.45202727229938827
130,Exp_5_5_500,500,Adap_DBSCAN,0.5774666521218631
131,Exp_5_15_500,500,Adap_DBSCAN,0.5658667434228587
132,Exp_0_2_2_500,500,Adap_DBSCAN,0.4578553419762025
133,Exp_0_2_0_500,500,Adap_DBSCAN,0.4722953672953017
134,Exp_3_2_500,500,Adap_DBSCAN,0.5108132234086834
135,Exp_5_14_500,500,Adap_DBSCAN,0.44345944171449586
136,Exp_0_1_500,500,Adap_DBSCAN,0.46269995794362917
137,Exp_5_3_500,500,Adap_DBSCAN,0.5641730980276876
138,Exp_0_2_6_500,500,Adap_DBSCAN,0.4486788432577332
139,Exp_5_0_500,500,Adap_DBSCAN,0.4405082628605656
140,Exp_5_17_500,500,Adap_DBSCAN,0.4929526129376149
141,Exp_3_1_500,500,Adap_DBSCAN,0.4643723121967381
142,Exp_4_6_500,500,Adap_DBSCAN,0.4471889543340801
143,Exp_3_11_500,500,Adap_DBSCAN,0.8791935340724616
144,Exp_5_7_500,500,Adap_DBSCAN,0.4192840536025971
145,Exp_5_10_500,500,Adap_DBSCAN,0.41668809493546694
146,Exp_4_3_500,500,Adap_DBSCAN,0.5134228311206189
147,Exp_5_11_500,500,Adap_DBSCAN,0.4216853943971235
148,Exp_3_4_500,500,Adap_DBSCAN,0.4049207969036266
149,Exp_4_1_500,500,Adap_DBSCAN,0.4608501639737937
150,Exp_4_8_500,500,Adap_DBSCAN,0.5877511765543615
151,Exp_3_5_500,500,Adap_DBSCAN,0.5916019984178783
152,Exp_5_8_500,500,Adap_DBSCAN,0.4524246675542806
153,Exp_3_9_500,500,Adap_DBSCAN,0.4565536909313984
154,Exp_4_4_500,500,Adap_DBSCAN,0.517302852812449
155,Exp_3_3_500,500,Adap_DBSCAN,0.48824128279758816
