,Experiment,Level,algorithm,SSM
2,Exp_28_300,2,OPTICS,1.2429743617782807e-05
3,Exp_28_300,3,OPTICS,3.0305787527861658e-05
0,Exp_14_300,0,OPTICS,0.7828769708258815
1,Exp_14_300,1,OPTICS,8.558452859913048e-07
2,Exp_14_300,2,OPTICS,1.4663507689297928e-05
3,Exp_14_300,3,OPTICS,4.687188237493058e-05
0,Exp_30_300,0,OPTICS,0.8632833318205624
1,Exp_30_300,1,OPTICS,6.934944698221892e-06
2,Exp_30_300,2,OPTICS,1.4127241354309018e-05
3,Exp_30_300,3,OPTICS,2.279425382031896e-05
0,Exp_5_300,0,OPTICS,0.8479227648480827
1,Exp_5_300,1,OPTICS,6.463473521548899e-05
2,Exp_5_300,2,OPTICS,1.231409116277227e-05
3,Exp_5_300,3,OPTICS,3.692406786885863e-05
0,Exp_25_300,0,OPTICS,0.8025871750578212
1,Exp_25_300,1,OPTICS,1.4348550647647728e-06
2,Exp_25_300,2,OPTICS,2.8563880535770723e-05
3,Exp_25_300,3,OPTICS,2.107947856666724e-05
0,Exp_32_300,0,OPTICS,0.8260866285182025
1,Exp_32_300,1,OPTICS,4.480740066652589e-06
2,Exp_32_300,2,OPTICS,8.504112483943831e-06
3,Exp_32_300,3,OPTICS,4.70277077942815e-05
0,Exp_26_300,0,OPTICS,0.7972849083998701
1,Exp_26_300,1,OPTICS,3.567463435007165e-07
2,Exp_26_300,2,OPTICS,3.51255282496902e-06
3,Exp_26_300,3,OPTICS,3.0970986335868364e-05
0,Exp_9_300,0,OPTICS,0.784590660285213
1,Exp_9_300,1,OPTICS,6.480286471007608e-06
2,Exp_9_300,2,OPTICS,2.3380054344903757e-05
3,Exp_9_300,3,OPTICS,2.229899731397044e-05
0,Exp_16_300,0,OPTICS,0.8585920977953452
1,Exp_16_300,1,OPTICS,9.603664411883598e-06
2,Exp_16_300,2,OPTICS,1.0507798856560722e-05
3,Exp_16_300,3,OPTICS,1.8624622502849103e-05
0,Exp_20_300,0,OPTICS,0.8194882977784932
1,Exp_20_300,1,OPTICS,3.495413225295357e-07
2,Exp_20_300,2,OPTICS,5.321860569350579e-06
3,Exp_20_300,3,OPTICS,2.6068790031133705e-05
0,Exp_12_300,0,OPTICS,0.793181944156322
1,Exp_12_300,1,OPTICS,4.467736652778671e-06
2,Exp_12_300,2,OPTICS,5.918563591904666e-06
3,Exp_12_300,3,OPTICS,2.5086764213187124e-05
0,Exp_33_300,0,OPTICS,0.7822072332959761
1,Exp_33_300,1,OPTICS,6.611340607749464e-08
2,Exp_33_300,2,OPTICS,2.2504359191000257e-06
3,Exp_33_300,3,OPTICS,0.0001045190964756
0,Exp_8_300,0,OPTICS,0.7488212533744921
1,Exp_8_300,1,OPTICS,9.545240940783307e-07
2,Exp_8_300,2,OPTICS,1.8497932064831186e-05
3,Exp_8_300,3,OPTICS,2.3169507147091867e-05
0,Exp_10_300,0,OPTICS,0.8754121749205875
1,Exp_10_300,1,OPTICS,2.583773887056945e-06
2,Exp_10_300,2,OPTICS,6.124971904565252e-06
3,Exp_10_300,3,OPTICS,2.346293484886809e-05
0,Exp_21_300,0,OPTICS,0.7926157124571409
1,Exp_21_300,1,OPTICS,3.500066705648905e-09
2,Exp_21_300,2,OPTICS,2.879459101515688e-05
3,Exp_21_300,3,OPTICS,1.2153555096728667e-05
0,Exp_31_300,0,OPTICS,0.8859346734867081
1,Exp_31_300,1,OPTICS,8.140330852986814e-06
2,Exp_31_300,2,OPTICS,6.713032807378271e-06
3,Exp_31_300,3,OPTICS,3.622807413235804e-05
0,Exp_1_300,0,OPTICS,0.829688050869592
1,Exp_1_300,1,OPTICS,3.523237738733868e-06
2,Exp_1_300,2,OPTICS,6.154325283802611e-05
3,Exp_1_300,3,OPTICS,3.203167284688926e-06
0,Exp_29_300,0,OPTICS,0.8086589112355276
1,Exp_29_300,1,OPTICS,1.3218261074628228e-06
2,Exp_29_300,2,OPTICS,2.6527536676423163e-05
3,Exp_29_300,3,OPTICS,1.96049270615828e-05
0,Exp_13_300,0,OPTICS,0.7875103861613225
1,Exp_13_300,1,OPTICS,9.263077219768266e-06
2,Exp_13_300,2,OPTICS,2.707581362649537e-06
3,Exp_13_300,3,OPTICS,1.7334454949376746e-05
0,Exp_17_300,0,OPTICS,0.8472390988755688
1,Exp_17_300,1,OPTICS,3.228847085760507e-06
2,Exp_17_300,2,OPTICS,7.749871893678632e-06
3,Exp_17_300,3,OPTICS,3.58201587659214e-05
0,Exp_18_300,0,OPTICS,0.8020668016766014
1,Exp_18_300,1,OPTICS,8.354220455901405e-06
2,Exp_18_300,2,OPTICS,1.144178452139642e-05
3,Exp_18_300,3,OPTICS,2.0107780513900933e-05
0,Exp_11_300,0,OPTICS,0.8261945872372504
1,Exp_11_300,1,OPTICS,6.108675105906678e-07
2,Exp_11_300,2,OPTICS,1.217064099152563e-05
3,Exp_11_300,3,OPTICS,1.6720271736837925e-05
0,Exp_23_300,0,OPTICS,0.8051006482783065
1,Exp_23_300,1,OPTICS,8.285847742669811e-07
2,Exp_23_300,2,OPTICS,2.4542087867097638e-05
3,Exp_23_300,3,OPTICS,1.3005551744935105e-05
0,Exp_0_300,0,OPTICS,0.7445224707464102
1,Exp_0_300,1,OPTICS,4.7268807089297655e-06
2,Exp_0_300,2,OPTICS,2.378233258823049e-05
3,Exp_0_300,3,OPTICS,2.744317209467617e-05
0,Exp_7_300,0,OPTICS,0.7982376029079291
1,Exp_7_300,1,OPTICS,1.3165339800159486e-06
2,Exp_7_300,2,OPTICS,2.4175886411125967e-06
3,Exp_7_300,3,OPTICS,2.219490741569156e-05
0,Exp_24_300,0,OPTICS,0.8273688319712419
1,Exp_24_300,1,OPTICS,1.8780767450173096e-06
2,Exp_24_300,2,OPTICS,2.637751940561353e-05
3,Exp_24_300,3,OPTICS,1.5878923984245784e-05
0,Exp_4_300,0,OPTICS,0.8439941073659166
1,Exp_4_300,1,OPTICS,5.568412267384165e-06
2,Exp_4_300,2,OPTICS,3.498305514509658e-06
3,Exp_4_300,3,OPTICS,2.7792745115050187e-05
0,Exp_6_400,0,OPTICS,0.7737317329994957
1,Exp_6_400,1,OPTICS,6.695808741314621e-06
2,Exp_6_400,2,OPTICS,9.629703990434792e-06
3,Exp_6_400,3,OPTICS,1.4952851204596729e-05
0,Exp_15_400,0,OPTICS,0.7786924359780568
1,Exp_15_400,1,OPTICS,5.207077885536909e-06
2,Exp_15_400,2,OPTICS,1.762270025738585e-05
3,Exp_15_400,3,OPTICS,1.048735147367521e-05
0,Exp_22_400,0,OPTICS,0.840354532720552
1,Exp_22_400,1,OPTICS,1.3547091871230357e-06
2,Exp_22_400,2,OPTICS,1.030555992033638e-05
3,Exp_22_400,3,OPTICS,2.0561450983668418e-05
0,Exp_19_400,0,OPTICS,0.7754636087467255
1,Exp_19_400,1,OPTICS,9.360397985171776e-07
2,Exp_19_400,2,OPTICS,4.920441302050448e-06
3,Exp_19_400,3,OPTICS,1.593210667129915e-05
0,Exp_2_400,0,OPTICS,0.7462763424614742
1,Exp_2_400,1,OPTICS,2.82326376884751e-06
2,Exp_2_400,2,OPTICS,2.2706694777550476e-05
3,Exp_2_400,3,OPTICS,3.247587083270018e-05
0,Exp_27_400,0,OPTICS,0.827044155443742
1,Exp_27_400,1,OPTICS,1.1861302722450766e-06
2,Exp_27_400,2,OPTICS,3.885288453780237e-06
3,Exp_27_400,3,OPTICS,2.48220204131914e-05
0,Exp_34_400,0,OPTICS,0.8200592660659437
1,Exp_34_400,1,OPTICS,9.14487092130889e-07
2,Exp_34_400,2,OPTICS,2.552983408235647e-05
3,Exp_34_400,3,OPTICS,1.4869407392660594e-05
0,Exp_3_400,0,OPTICS,0.7891619997445019
1,Exp_3_400,1,OPTICS,8.250055674734661e-07
2,Exp_3_400,2,OPTICS,6.592964335986061e-06
3,Exp_3_400,3,OPTICS,1.7702906839953286e-05
0,Exp_28_400,0,OPTICS,0.7785299066388541
1,Exp_28_400,1,OPTICS,7.851702448437887e-06
2,Exp_28_400,2,OPTICS,9.595327762285715e-06
3,Exp_28_400,3,OPTICS,2.522385529376088e-05
0,Exp_14_400,0,OPTICS,0.7974235620924757
1,Exp_14_400,1,OPTICS,4.5462033776028975e-08
2,Exp_14_400,2,OPTICS,3.2101331286991083e-06
3,Exp_14_400,3,OPTICS,6.795323617251208e-06
0,Exp_30_400,0,OPTICS,0.7460188303303472
1,Exp_30_400,1,OPTICS,2.466014754768085e-10
2,Exp_30_400,2,OPTICS,5.248740620030576e-06
3,Exp_30_400,3,OPTICS,1.499548386396821e-05
0,Exp_5_400,0,OPTICS,0.739068704906614
1,Exp_5_400,1,OPTICS,7.841137158839868e-06
2,Exp_5_400,2,OPTICS,1.1721335278265908e-05
3,Exp_5_400,3,OPTICS,5.6566953098922105e-05
0,Exp_25_400,0,OPTICS,0.8358963059755469
1,Exp_25_400,1,OPTICS,1.978792750190385e-07
2,Exp_25_400,2,OPTICS,1.6920949944771777e-05
3,Exp_25_400,3,OPTICS,3.8514289177054567e-05
0,Exp_32_400,0,OPTICS,0.7781717597411741
1,Exp_32_400,1,OPTICS,2.2313922372857635e-06
2,Exp_32_400,2,OPTICS,1.12267586623275e-05
3,Exp_32_400,3,OPTICS,1.5694889520140037e-05
0,Exp_26_400,0,OPTICS,0.7263651730738517
1,Exp_26_400,1,OPTICS,2.114747084586949e-06
2,Exp_26_400,2,OPTICS,7.921271792233945e-06
3,Exp_26_400,3,OPTICS,3.191129509324549e-05
0,Exp_9_400,0,OPTICS,0.8267467195292223
1,Exp_9_400,1,OPTICS,8.378758629254066e-07
2,Exp_9_400,2,OPTICS,8.082551069935474e-06
3,Exp_9_400,3,OPTICS,9.874773807902162e-06
0,Exp_16_400,0,OPTICS,0.8383526887575209
1,Exp_16_400,1,OPTICS,3.415331365172046e-05
2,Exp_16_400,2,OPTICS,3.810108651707894e-06
3,Exp_16_400,3,OPTICS,6.495388352641724e-05
0,Exp_20_400,0,OPTICS,0.8561170911403987
1,Exp_20_400,1,OPTICS,2.6114179409300265e-06
2,Exp_20_400,2,OPTICS,1.2052195769950496e-08
3,Exp_20_400,3,OPTICS,1.89535013785818e-05
0,Exp_12_400,0,OPTICS,0.8043403063840334
1,Exp_12_400,1,OPTICS,3.7384011244167093e-07
2,Exp_12_400,2,OPTICS,1.939125242457031e-06
3,Exp_12_400,3,OPTICS,1.4922495595826544e-05
0,Exp_33_400,0,OPTICS,0.7429731933567592
1,Exp_33_400,1,OPTICS,2.2573812388926748e-05
2,Exp_33_400,2,OPTICS,1.4131996145469324e-12
3,Exp_33_400,3,OPTICS,4.828505570957291e-05
0,Exp_8_400,0,OPTICS,0.7748204783315112
1,Exp_8_400,1,OPTICS,1.13566362182659e-05
2,Exp_8_400,2,OPTICS,4.5130968754291857e-05
3,Exp_8_400,3,OPTICS,2.213289935759236e-05
0,Exp_10_400,0,OPTICS,0.7393811526085567
1,Exp_10_400,1,OPTICS,5.616065554942862e-06
2,Exp_10_400,2,OPTICS,1.1176186889332145e-05
3,Exp_10_400,3,OPTICS,1.3292199672996766e-05
0,Exp_21_400,0,OPTICS,0.6661925263319906
1,Exp_21_400,1,OPTICS,5.795692380077946e-07
2,Exp_21_400,2,OPTICS,2.443241173768535e-06
3,Exp_21_400,3,OPTICS,2.1773233781992625e-05
0,Exp_31_400,0,OPTICS,0.8084304491281189
1,Exp_31_400,1,OPTICS,1.8860309997684824e-06
2,Exp_31_400,2,OPTICS,8.812072154632724e-06
3,Exp_31_400,3,OPTICS,3.473315651023309e-05
0,Exp_1_400,0,OPTICS,0.7821204532974314
1,Exp_1_400,1,OPTICS,1.0242119905816289e-06
2,Exp_1_400,2,OPTICS,3.076026622328532e-07
3,Exp_1_400,3,OPTICS,9.723799308894133e-06
0,Exp_29_400,0,OPTICS,0.8812399787212394
1,Exp_29_400,1,OPTICS,6.225311194643044e-07
2,Exp_29_400,2,OPTICS,3.0499150136873168e-06
3,Exp_29_400,3,OPTICS,4.5153515869670406e-05
0,Exp_13_400,0,OPTICS,0.8634298437776338
1,Exp_13_400,1,OPTICS,6.4707788405094304e-09
2,Exp_13_400,2,OPTICS,2.1418262790061885e-06
3,Exp_13_400,3,OPTICS,3.262636984701851e-05
0,Exp_17_400,0,OPTICS,0.7808431271282092
1,Exp_17_400,1,OPTICS,4.872505972899615e-07
2,Exp_17_400,2,OPTICS,3.096616865283124e-05
3,Exp_17_400,3,OPTICS,3.056155099205032e-05
0,Exp_18_400,0,OPTICS,0.8610066584788553
1,Exp_18_400,1,OPTICS,4.94422972609988e-06
2,Exp_18_400,2,OPTICS,8.66190206059421e-07
3,Exp_18_400,3,OPTICS,4.513649467457076e-05
0,Exp_11_400,0,OPTICS,0.8293763899235717
1,Exp_11_400,1,OPTICS,2.015088025893034e-06
2,Exp_11_400,2,OPTICS,1.7798757043140657e-05
3,Exp_11_400,3,OPTICS,2.820965347545309e-05
0,Exp_23_400,0,OPTICS,0.7907491180521827
1,Exp_23_400,1,OPTICS,6.484558264354197e-07
2,Exp_23_400,2,OPTICS,5.684892775697172e-06
3,Exp_23_400,3,OPTICS,3.542729535208023e-05
0,Exp_0_400,0,OPTICS,0.8761953542006732
1,Exp_0_400,1,OPTICS,2.684789694681712e-06
2,Exp_0_400,2,OPTICS,1.238459760944049e-05
3,Exp_0_400,3,OPTICS,1.9738869508568777e-05
0,Exp_7_400,0,OPTICS,0.807886690241879
1,Exp_7_400,1,OPTICS,1.4224303978380925e-06
2,Exp_7_400,2,OPTICS,2.625437534616275e-06
3,Exp_7_400,3,OPTICS,7.727615265134225e-05
0,Exp_24_400,0,OPTICS,0.8202149421905005
1,Exp_24_400,1,OPTICS,5.495484091256551e-07
2,Exp_24_400,2,OPTICS,3.6480848593789e-06
3,Exp_24_400,3,OPTICS,2.510373603212747e-05
0,Exp_4_400,0,OPTICS,0.7950699473434122
1,Exp_4_400,1,OPTICS,7.667943173625207e-07
2,Exp_4_400,2,OPTICS,3.786785374855202e-06
3,Exp_4_400,3,OPTICS,3.072465652335587e-05
0,Exp_6_500,0,OPTICS,0.7888315052083567
1,Exp_6_500,1,OPTICS,1.0240167500011302e-06
2,Exp_6_500,2,OPTICS,2.862962053655199e-06
3,Exp_6_500,3,OPTICS,2.166854410519801e-05
0,Exp_15_500,0,OPTICS,0.733763370615034
1,Exp_15_500,1,OPTICS,1.849761804393789e-05
2,Exp_15_500,2,OPTICS,4.365738003095248e-06
3,Exp_15_500,3,OPTICS,1.6334663589627004e-05
0,Exp_22_500,0,OPTICS,0.7714690601799314
1,Exp_22_500,1,OPTICS,3.0607157882307864e-08
2,Exp_22_500,2,OPTICS,2.7947231180501105e-05
3,Exp_22_500,3,OPTICS,1.1424116169401231e-05
0,Exp_19_500,0,OPTICS,0.7461314774368109
1,Exp_19_500,1,OPTICS,7.77625054340465e-06
2,Exp_19_500,2,OPTICS,3.545643817865097e-05
3,Exp_19_500,3,OPTICS,1.7470746566961782e-05
0,Exp_2_500,0,OPTICS,0.7934249757636697
1,Exp_2_500,1,OPTICS,1.6671442521105322e-06
2,Exp_2_500,2,OPTICS,6.4818566783404745e-06
3,Exp_2_500,3,OPTICS,1.3438242108700603e-05
0,Exp_27_500,0,OPTICS,0.8164311620778479
1,Exp_27_500,1,OPTICS,2.3354420367082107e-07
2,Exp_27_500,2,OPTICS,9.8485528745449e-06
3,Exp_27_500,3,OPTICS,4.63135591077088e-05
0,Exp_34_500,0,OPTICS,0.7657939780764863
1,Exp_34_500,1,OPTICS,1.9005713417688583e-09
2,Exp_34_500,2,OPTICS,3.648154039750309e-06
3,Exp_34_500,3,OPTICS,3.698586094426405e-05
0,Exp_3_500,0,OPTICS,0.8440349955484163
1,Exp_3_500,1,OPTICS,1.4537509331694785e-07
2,Exp_3_500,2,OPTICS,1.910140011528744e-05
3,Exp_3_500,3,OPTICS,4.511161079203626e-05
0,Exp_28_500,0,OPTICS,0.8346793406331189
1,Exp_28_500,1,OPTICS,1.1650179638815754e-05
2,Exp_28_500,2,OPTICS,1.193710469832448e-05
3,Exp_28_500,3,OPTICS,2.1017112053941537e-05
0,Exp_14_500,0,OPTICS,0.8296884858473742
1,Exp_14_500,1,OPTICS,2.3057070134735e-05
2,Exp_14_500,2,OPTICS,1.122165637720063e-05
3,Exp_14_500,3,OPTICS,1.935047147876876e-05
0,Exp_30_500,0,OPTICS,0.8025605477381464
1,Exp_30_500,1,OPTICS,1.671585810213651e-06
2,Exp_30_500,2,OPTICS,3.7137652001384055e-06
3,Exp_30_500,3,OPTICS,1.1565182950741738e-05
0,Exp_5_500,0,OPTICS,0.7592115748706014
1,Exp_5_500,1,OPTICS,1.6349553206390382e-06
2,Exp_5_500,2,OPTICS,2.1190967795259445e-05
3,Exp_5_500,3,OPTICS,2.131376647142861e-05
0,Exp_25_500,0,OPTICS,0.7129461088725845
1,Exp_25_500,1,OPTICS,1.649128689195856e-06
2,Exp_25_500,2,OPTICS,5.947596825375691e-06
3,Exp_25_500,3,OPTICS,2.413193715444313e-05
0,Exp_32_500,0,OPTICS,0.8434451904695709
1,Exp_32_500,1,OPTICS,2.7957163730493373e-07
2,Exp_32_500,2,OPTICS,5.085431777183338e-06
3,Exp_32_500,3,OPTICS,2.227845590050343e-05
0,Exp_26_500,0,OPTICS,0.7593614417929591
1,Exp_26_500,1,OPTICS,3.7496396873361387e-07
2,Exp_26_500,2,OPTICS,2.314621048705504e-06
3,Exp_26_500,3,OPTICS,3.277825602241447e-05
0,Exp_9_500,0,OPTICS,0.8541493940733285
1,Exp_9_500,1,OPTICS,1.8323354301482477e-05
2,Exp_9_500,2,OPTICS,9.599520254667642e-06
3,Exp_9_500,3,OPTICS,2.191340939952317e-05
0,Exp_16_500,0,OPTICS,0.7888266914631565
1,Exp_16_500,1,OPTICS,4.645176299283027e-07
2,Exp_16_500,2,OPTICS,1.8043381322127808e-05
3,Exp_16_500,3,OPTICS,1.190109578610828e-06
0,Exp_20_500,0,OPTICS,0.8737736112429215
1,Exp_20_500,1,OPTICS,6.119234237332877e-06
2,Exp_20_500,2,OPTICS,9.479739767575782e-06
3,Exp_20_500,3,OPTICS,2.056234236976054e-05
0,Exp_12_500,0,OPTICS,0.7682412418742058
1,Exp_12_500,1,OPTICS,2.0228288494097487e-06
2,Exp_12_500,2,OPTICS,1.0051916877274808e-05
3,Exp_12_500,3,OPTICS,1.569120401202556e-05
0,Exp_33_500,0,OPTICS,0.7841126975294357
1,Exp_33_500,1,OPTICS,1.0129326333509801e-07
2,Exp_33_500,2,OPTICS,1.0199689133073882e-06
3,Exp_33_500,3,OPTICS,1.5828419464434414e-05
0,Exp_8_500,0,OPTICS,0.7651552534242243
1,Exp_8_500,1,OPTICS,5.460388755630952e-06
2,Exp_8_500,2,OPTICS,9.316435345944756e-06
3,Exp_8_500,3,OPTICS,2.7390886084356168e-05
0,Exp_10_500,0,OPTICS,0.8086280944416744
1,Exp_10_500,1,OPTICS,5.49925591111651e-06
2,Exp_10_500,2,OPTICS,4.409495163795736e-06
3,Exp_10_500,3,OPTICS,4.488295114556611e-05
0,Exp_21_500,0,OPTICS,0.7561909815208374
1,Exp_21_500,1,OPTICS,1.810439156181712e-05
2,Exp_21_500,2,OPTICS,5.164607984936308e-06
3,Exp_21_500,3,OPTICS,2.354937724219981e-05
0,Exp_31_500,0,OPTICS,0.8218689689504677
1,Exp_31_500,1,OPTICS,2.8412190688872657e-07
2,Exp_31_500,2,OPTICS,1.456878264854498e-06
3,Exp_31_500,3,OPTICS,1.8178297937523774e-05
0,Exp_1_500,0,OPTICS,0.8325997924576101
1,Exp_1_500,1,OPTICS,1.6012581803489224e-05
2,Exp_1_500,2,OPTICS,8.500020172982742e-06
3,Exp_1_500,3,OPTICS,1.4121788011847909e-05
0,Exp_29_500,0,OPTICS,0.7344088476530882
1,Exp_29_500,1,OPTICS,3.642649677149794e-07
2,Exp_29_500,2,OPTICS,8.783834295333331e-06
3,Exp_29_500,3,OPTICS,1.7177238802070385e-05
0,Exp_13_500,0,OPTICS,0.8576826901057824
1,Exp_13_500,1,OPTICS,1.8369777509877964e-06
2,Exp_13_500,2,OPTICS,1.9780026451563877e-05
3,Exp_13_500,3,OPTICS,2.497841465092141e-05
0,Exp_17_500,0,OPTICS,0.7596106536538181
1,Exp_17_500,1,OPTICS,2.2527138589142346e-06
2,Exp_17_500,2,OPTICS,5.1786905379079735e-06
3,Exp_17_500,3,OPTICS,2.4625052384106946e-05
0,Exp_18_500,0,OPTICS,0.7735251483882087
1,Exp_18_500,1,OPTICS,7.780569945729918e-07
2,Exp_18_500,2,OPTICS,5.608638366168476e-06
3,Exp_18_500,3,OPTICS,1.2471353598428772e-05
0,Exp_11_500,0,OPTICS,0.8185636426007724
1,Exp_11_500,1,OPTICS,6.440835681368324e-06
2,Exp_11_500,2,OPTICS,1.573524844818874e-05
3,Exp_11_500,3,OPTICS,2.5287354167623977e-05
0,Exp_23_500,0,OPTICS,0.8467992029467042
1,Exp_23_500,1,OPTICS,1.1208197514019565e-05
2,Exp_23_500,2,OPTICS,5.774140161944084e-06
3,Exp_23_500,3,OPTICS,5.295220535593295e-05
0,Exp_0_500,0,OPTICS,0.7688528530583542
1,Exp_0_500,1,OPTICS,1.1586487939077443e-06
2,Exp_0_500,2,OPTICS,8.994452346438322e-06
3,Exp_0_500,3,OPTICS,1.1274370233438368e-05
0,Exp_7_500,0,OPTICS,0.7820537081343532
1,Exp_7_500,1,OPTICS,7.28220254600665e-07
2,Exp_7_500,2,OPTICS,3.6408647914299137e-06
3,Exp_7_500,3,OPTICS,1.646378668399146e-05
0,Exp_24_500,0,OPTICS,0.7565075966575096
1,Exp_24_500,1,OPTICS,2.118330553269532e-08
2,Exp_24_500,2,OPTICS,3.5248097307878063e-06
3,Exp_24_500,3,OPTICS,1.3713968397236443e-05
0,Exp_4_500,0,OPTICS,0.8048870623583716
1,Exp_4_500,1,OPTICS,2.1170383661094287e-05
2,Exp_4_500,2,OPTICS,6.469246564222443e-06
3,Exp_4_500,3,OPTICS,1.7347395803807144e-05
0,Exp_6_300,0,HDBSCAN,0.8268825187195549
1,Exp_6_300,1,HDBSCAN,1.767647678895241e-05
2,Exp_6_300,2,HDBSCAN,6.351951637549384e-06
3,Exp_6_300,3,HDBSCAN,1.8729819349861064e-05
0,Exp_15_300,0,HDBSCAN,0.7641268747654759
1,Exp_15_300,1,HDBSCAN,0.0021451003275508
2,Exp_15_300,2,HDBSCAN,3.221329495395789e-05
3,Exp_15_300,3,HDBSCAN,3.2622496729368803e-06
0,Exp_22_300,0,HDBSCAN,0.8384094283878508
1,Exp_22_300,1,HDBSCAN,1.020190571481706e-06
2,Exp_22_300,2,HDBSCAN,3.871484064684564e-05
3,Exp_22_300,3,HDBSCAN,9.063907473214554e-07
0,Exp_19_300,0,HDBSCAN,0.7436269336324413
1,Exp_19_300,1,HDBSCAN,0.0064140145351588
2,Exp_19_300,2,HDBSCAN,4.249945378084895e-07
3,Exp_19_300,3,HDBSCAN,1.3684968822676254e-06
0,Exp_2_300,0,HDBSCAN,0.8338567310352168
1,Exp_2_300,1,HDBSCAN,0.0012800226644732
2,Exp_2_300,2,HDBSCAN,1.189765798985738e-05
3,Exp_2_300,3,HDBSCAN,4.478525988572878e-05
0,Exp_27_300,0,HDBSCAN,0.8449612758035249
1,Exp_27_300,1,HDBSCAN,2.0073234093675843e-05
2,Exp_27_300,2,HDBSCAN,1.4472409399099108e-05
3,Exp_27_300,3,HDBSCAN,8.997369920237497e-05
0,Exp_34_300,0,HDBSCAN,0.837650001203558
1,Exp_34_300,1,HDBSCAN,2.315023319672211e-06
2,Exp_34_300,2,HDBSCAN,7.371351629025626e-06
3,Exp_34_300,3,HDBSCAN,1.9192304991853382e-05
0,Exp_3_300,0,HDBSCAN,0.7524836544314231
1,Exp_3_300,1,HDBSCAN,3.4232581247645494e-05
2,Exp_3_300,2,HDBSCAN,8.171897938522894e-06
