,Experiment,Level,algorithm,SSM
0,Exp_34_300,0,Adap_DBSCAN,0.837650001203558
1,Exp_34_300,1,Adap_DBSCAN,0.3702612757066786
2,Exp_34_300,2,Adap_DBSCAN,0.2418728612838544
3,Exp_34_300,3,Adap_DBSCAN,0.2812168640426328
0,Exp_3_300,0,Adap_DBSCAN,0.7524836544314231
1,Exp_3_300,1,Adap_DBSCAN,0.4987485515538607
2,Exp_3_300,2,Adap_DBSCAN,0.4191236440530361
3,Exp_3_300,3,Adap_DBSCAN,0.2741574155594016
0,Exp_28_300,0,Adap_DBSCAN,0.7616615557717971
1,Exp_28_300,1,Adap_DBSCAN,0.1059062837588119
2,Exp_28_300,2,Adap_DBSCAN,0.265373550502541
3,Exp_28_300,3,Adap_DBSCAN,0.4615326523701135
0,Exp_14_300,0,Adap_DBSCAN,0.7828769708258815
1,Exp_14_300,1,Adap_DBSCAN,0.3046018852806492
2,Exp_14_300,2,Adap_DBSCAN,0.3069558245202869
3,Exp_14_300,3,Adap_DBSCAN,0.5060362898626667
0,Exp_30_300,0,Adap_DBSCAN,0.8632833318205624
1,Exp_30_300,1,Adap_DBSCAN,0.6409823062081615
2,Exp_30_300,2,Adap_DBSCAN,0.623686667333233
3,Exp_30_300,3,Adap_DBSCAN,0.3864460364329025
0,Exp_5_300,0,Adap_DBSCAN,0.8479227648480827
1,Exp_5_300,1,Adap_DBSCAN,0.8296228128707033
2,Exp_5_300,2,Adap_DBSCAN,0.5533084618092009
3,Exp_5_300,3,Adap_DBSCAN,0.3954214551804232
0,Exp_25_300,0,Adap_DBSCAN,0.8025871750578212
1,Exp_25_300,1,Adap_DBSCAN,0.3367415761827687
2,Exp_25_300,2,Adap_DBSCAN,0.3690343860255715
3,Exp_25_300,3,Adap_DBSCAN,0.3657294889587889
0,Exp_32_300,0,Adap_DBSCAN,0.8260866285182025
1,Exp_32_300,1,Adap_DBSCAN,0.3655871252590634
2,Exp_32_300,2,Adap_DBSCAN,0.3329322048473472
3,Exp_32_300,3,Adap_DBSCAN,0.5227994048103171
0,Exp_26_300,0,Adap_DBSCAN,0.7972849083998701
1,Exp_26_300,1,Adap_DBSCAN,0.6810185619360164
2,Exp_26_300,2,Adap_DBSCAN,0.5061176640563467
3,Exp_26_300,3,Adap_DBSCAN,0.4267197577223844
0,Exp_9_300,0,Adap_DBSCAN,0.784590660285213
1,Exp_9_300,1,Adap_DBSCAN,0.1994389589032624
2,Exp_9_300,2,Adap_DBSCAN,0.3481515125805584
3,Exp_9_300,3,Adap_DBSCAN,0.2594288003452032
0,Exp_16_300,0,Adap_DBSCAN,0.8585920977953452
1,Exp_16_300,1,Adap_DBSCAN,0.6315638867734169
2,Exp_16_300,2,Adap_DBSCAN,0.6477954121399728
3,Exp_16_300,3,Adap_DBSCAN,0.3947165436347112
0,Exp_20_300,0,Adap_DBSCAN,0.8194882977784932
1,Exp_20_300,1,Adap_DBSCAN,0.2428450301683628
2,Exp_20_300,2,Adap_DBSCAN,0.4263837119413773
3,Exp_20_300,3,Adap_DBSCAN,0.4348975993907985
0,Exp_12_300,0,Adap_DBSCAN,0.793181944156322
1,Exp_12_300,1,Adap_DBSCAN,0.0188194349711479
2,Exp_12_300,2,Adap_DBSCAN,0.4781041362602484
3,Exp_12_300,3,Adap_DBSCAN,0.3416320250113319
0,Exp_33_300,0,Adap_DBSCAN,0.7822072332959761
1,Exp_33_300,1,Adap_DBSCAN,0.4637557513443115
2,Exp_33_300,2,Adap_DBSCAN,0.8375793885505805
3,Exp_33_300,3,Adap_DBSCAN,0.3145558157689821
0,Exp_8_300,0,Adap_DBSCAN,0.7488212533744921
1,Exp_8_300,1,Adap_DBSCAN,0.6356425451363514
2,Exp_8_300,2,Adap_DBSCAN,0.4770584929818144
3,Exp_8_300,3,Adap_DBSCAN,0.3178229321241585
0,Exp_10_300,0,Adap_DBSCAN,0.8754121749205875
1,Exp_10_300,1,Adap_DBSCAN,0.143821578541493
2,Exp_10_300,2,Adap_DBSCAN,0.3072164781743198
3,Exp_10_300,3,Adap_DBSCAN,0.4571327714472889
0,Exp_21_300,0,Adap_DBSCAN,0.7926157124571409
1,Exp_21_300,1,Adap_DBSCAN,0.018881401433292
2,Exp_21_300,2,Adap_DBSCAN,0.5268398940181893
3,Exp_21_300,3,Adap_DBSCAN,0.1477893230461133
0,Exp_31_300,0,Adap_DBSCAN,0.8859346734867081
1,Exp_31_300,1,Adap_DBSCAN,0.7693851169495445
2,Exp_31_300,2,Adap_DBSCAN,0.3523552757217947
3,Exp_31_300,3,Adap_DBSCAN,0.1754394255269527
0,Exp_1_300,0,Adap_DBSCAN,0.829688050869592
1,Exp_1_300,1,Adap_DBSCAN,0.2938011789784173
2,Exp_1_300,2,Adap_DBSCAN,0.6635546270832416
3,Exp_1_300,3,Adap_DBSCAN,0.5240639580837476
0,Exp_29_300,0,Adap_DBSCAN,0.8086589112355276
1,Exp_29_300,1,Adap_DBSCAN,0.3238726521447991
2,Exp_29_300,2,Adap_DBSCAN,0.5932329403013528
3,Exp_29_300,3,Adap_DBSCAN,0.3982877787899796
0,Exp_13_300,0,Adap_DBSCAN,0.7875103861613225
1,Exp_13_300,1,Adap_DBSCAN,0.1720750216730232
2,Exp_13_300,2,Adap_DBSCAN,0.2894915633033805
3,Exp_13_300,3,Adap_DBSCAN,0.3767117030822943
0,Exp_17_300,0,Adap_DBSCAN,0.8472390988755688
1,Exp_17_300,1,Adap_DBSCAN,0.7836875111009691
2,Exp_17_300,2,Adap_DBSCAN,0.3565914979990473
3,Exp_17_300,3,Adap_DBSCAN,0.3392033821028524
0,Exp_18_300,0,Adap_DBSCAN,0.8020668016766014
1,Exp_18_300,1,Adap_DBSCAN,0.4606845764560049
2,Exp_18_300,2,Adap_DBSCAN,0.4869454428630903
3,Exp_18_300,3,Adap_DBSCAN,0.4653936527187597
0,Exp_11_300,0,Adap_DBSCAN,0.8261945872372504
1,Exp_11_300,1,Adap_DBSCAN,0.5884441732541327
2,Exp_11_300,2,Adap_DBSCAN,0.4338991809876497
3,Exp_11_300,3,Adap_DBSCAN,0.368567278804687
0,Exp_23_300,0,Adap_DBSCAN,0.8051006482783065
1,Exp_23_300,1,Adap_DBSCAN,0.0195217725944779
2,Exp_23_300,2,Adap_DBSCAN,0.01885658696422
3,Exp_23_300,3,Adap_DBSCAN,0.05894085731083
0,Exp_0_300,0,Adap_DBSCAN,0.7445224707464102
1,Exp_0_300,1,Adap_DBSCAN,0.2128145333714339
2,Exp_0_300,2,Adap_DBSCAN,0.4127863804348277
3,Exp_0_300,3,Adap_DBSCAN,0.4676427894290493
0,Exp_7_300,0,Adap_DBSCAN,0.7982376029079291
1,Exp_7_300,1,Adap_DBSCAN,0.1177097475939999
2,Exp_7_300,2,Adap_DBSCAN,0.4192484248200182
3,Exp_7_300,3,Adap_DBSCAN,0.4817142252361129
0,Exp_24_300,0,Adap_DBSCAN,0.8273688319712419
1,Exp_24_300,1,Adap_DBSCAN,0.5423601863755986
2,Exp_24_300,2,Adap_DBSCAN,0.2977656132503085
3,Exp_24_300,3,Adap_DBSCAN,0.3131490234873609
0,Exp_4_300,0,Adap_DBSCAN,0.8439941073659166
1,Exp_4_300,1,Adap_DBSCAN,0.7359887707580656
2,Exp_4_300,2,Adap_DBSCAN,0.4057418660471162
3,Exp_4_300,3,Adap_DBSCAN,0.3919352398683493
0,Exp_6_400,0,Adap_DBSCAN,0.7737317329994957
1,Exp_6_400,1,Adap_DBSCAN,0.0733764401058636
2,Exp_6_400,2,Adap_DBSCAN,0.2466067210374618
3,Exp_6_400,3,Adap_DBSCAN,0.4733916006734846
0,Exp_15_400,0,Adap_DBSCAN,0.7786924359780568
1,Exp_15_400,1,Adap_DBSCAN,0.5629976799942651
2,Exp_15_400,2,Adap_DBSCAN,0.5445722147930537
3,Exp_15_400,3,Adap_DBSCAN,0.4006671083676392
0,Exp_22_400,0,Adap_DBSCAN,0.840354532720552
1,Exp_22_400,1,Adap_DBSCAN,0.4288759228424804
2,Exp_22_400,2,Adap_DBSCAN,0.2534773790227295
3,Exp_22_400,3,Adap_DBSCAN,0.0997260743085876
0,Exp_19_400,0,Adap_DBSCAN,0.7754636087467255
1,Exp_19_400,1,Adap_DBSCAN,0.0072696702499743
2,Exp_19_400,2,Adap_DBSCAN,0.3466279178463256
3,Exp_19_400,3,Adap_DBSCAN,0.247662244460725
0,Exp_2_400,0,Adap_DBSCAN,0.7462763424614742
1,Exp_2_400,1,Adap_DBSCAN,0.6363466534765666
2,Exp_2_400,2,Adap_DBSCAN,0.6815624500274988
3,Exp_2_400,3,Adap_DBSCAN,0.2037440932953858
0,Exp_27_400,0,Adap_DBSCAN,0.827044155443742
1,Exp_27_400,1,Adap_DBSCAN,0.6991728204945803
2,Exp_27_400,2,Adap_DBSCAN,0.4749689803292961
3,Exp_27_400,3,Adap_DBSCAN,0.1919168996433599
0,Exp_34_400,0,Adap_DBSCAN,0.8200592660659437
1,Exp_34_400,1,Adap_DBSCAN,0.0017591069073277
2,Exp_34_400,2,Adap_DBSCAN,0.2379434664585334
3,Exp_34_400,3,Adap_DBSCAN,0.5277068827513697
0,Exp_3_400,0,Adap_DBSCAN,0.7891619997445019
1,Exp_3_400,1,Adap_DBSCAN,0.1325551664541287
2,Exp_3_400,2,Adap_DBSCAN,0.3218182983458388
3,Exp_3_400,3,Adap_DBSCAN,0.4705125546698241
0,Exp_28_400,0,Adap_DBSCAN,0.7785299066388541
1,Exp_28_400,1,Adap_DBSCAN,0.7618021591449313
2,Exp_28_400,2,Adap_DBSCAN,0.5711194384862093
3,Exp_28_400,3,Adap_DBSCAN,0.5323445601634368
0,Exp_14_400,0,Adap_DBSCAN,0.7974235620924757
1,Exp_14_400,1,Adap_DBSCAN,0.8251406057526939
2,Exp_14_400,2,Adap_DBSCAN,0.7288616228188828
3,Exp_14_400,3,Adap_DBSCAN,0.4104047482916488
0,Exp_30_400,0,Adap_DBSCAN,0.7460188303303472
1,Exp_30_400,1,Adap_DBSCAN,0.0112319939135087
2,Exp_30_400,2,Adap_DBSCAN,0.2079200037733806
3,Exp_30_400,3,Adap_DBSCAN,0.5615757874579107
0,Exp_5_400,0,Adap_DBSCAN,0.739068704906614
1,Exp_5_400,1,Adap_DBSCAN,0.2255285362058431
2,Exp_5_400,2,Adap_DBSCAN,0.0375204212332579
3,Exp_5_400,3,Adap_DBSCAN,0.5466818089052734
0,Exp_25_400,0,Adap_DBSCAN,0.8358963059755469
1,Exp_25_400,1,Adap_DBSCAN,0.0529614850737109
2,Exp_25_400,2,Adap_DBSCAN,0.4433360805061072
3,Exp_25_400,3,Adap_DBSCAN,0.4726856519356526
0,Exp_32_400,0,Adap_DBSCAN,0.7781717597411741
1,Exp_32_400,1,Adap_DBSCAN,0.7189025075665182
2,Exp_32_400,2,Adap_DBSCAN,0.4823118195928225
3,Exp_32_400,3,Adap_DBSCAN,0.2519842086984772
0,Exp_26_400,0,Adap_DBSCAN,0.7263651730738517
1,Exp_26_400,1,Adap_DBSCAN,0.6053142703942603
2,Exp_26_400,2,Adap_DBSCAN,0.6809591472081544
3,Exp_26_400,3,Adap_DBSCAN,0.4148375157376747
0,Exp_9_400,0,Adap_DBSCAN,0.8267467195292223
1,Exp_9_400,1,Adap_DBSCAN,0.8178669957256374
2,Exp_9_400,2,Adap_DBSCAN,0.6986052940164953
3,Exp_9_400,3,Adap_DBSCAN,0.6503997554281321
0,Exp_16_400,0,Adap_DBSCAN,0.8383526887575209
1,Exp_16_400,1,Adap_DBSCAN,0.25595112669683
2,Exp_16_400,2,Adap_DBSCAN,0.4939876043183738
3,Exp_16_400,3,Adap_DBSCAN,0.3543662240566651
0,Exp_20_400,0,Adap_DBSCAN,0.8561170911403987
1,Exp_20_400,1,Adap_DBSCAN,0.0053032426586917
2,Exp_20_400,2,Adap_DBSCAN,0.0073768111527142
3,Exp_20_400,3,Adap_DBSCAN,0.2497544661555563
0,Exp_12_400,0,Adap_DBSCAN,0.8043403063840334
1,Exp_12_400,1,Adap_DBSCAN,0.2696899410947735
2,Exp_12_400,2,Adap_DBSCAN,0.4167786800083562
3,Exp_12_400,3,Adap_DBSCAN,0.5486423984444836
0,Exp_33_400,0,Adap_DBSCAN,0.7429731933567592
1,Exp_33_400,1,Adap_DBSCAN,0.3598316956691452
2,Exp_33_400,2,Adap_DBSCAN,0.7571707969813174
3,Exp_33_400,3,Adap_DBSCAN,0.4937279303332281
0,Exp_8_400,0,Adap_DBSCAN,0.7748204783315112
1,Exp_8_400,1,Adap_DBSCAN,0.6883885949100474
2,Exp_8_400,2,Adap_DBSCAN,0.3971727689151979
3,Exp_8_400,3,Adap_DBSCAN,0.3791690513959557
0,Exp_10_400,0,Adap_DBSCAN,0.7393811526085567
1,Exp_10_400,1,Adap_DBSCAN,0.0138026388281771
2,Exp_10_400,2,Adap_DBSCAN,0.0280125245592115
3,Exp_10_400,3,Adap_DBSCAN,0.4692331891680256
0,Exp_21_400,0,Adap_DBSCAN,0.6661925263319906
1,Exp_21_400,1,Adap_DBSCAN,0.6649555064710535
2,Exp_21_400,2,Adap_DBSCAN,0.4693359393517216
3,Exp_21_400,3,Adap_DBSCAN,0.2554033985154222
0,Exp_31_400,0,Adap_DBSCAN,0.8084304491281189
1,Exp_31_400,1,Adap_DBSCAN,0.5903395168131262
2,Exp_31_400,2,Adap_DBSCAN,0.5578789024885308
3,Exp_31_400,3,Adap_DBSCAN,0.42393600788887
0,Exp_1_400,0,Adap_DBSCAN,0.7821204532974314
1,Exp_1_400,1,Adap_DBSCAN,0.0024324787772738
2,Exp_1_400,2,Adap_DBSCAN,0.2356618018316462
3,Exp_1_400,3,Adap_DBSCAN,0.4242209806776745
0,Exp_29_400,0,Adap_DBSCAN,0.8812399787212394
1,Exp_29_400,1,Adap_DBSCAN,0.0056077328473887
2,Exp_29_400,2,Adap_DBSCAN,0.5131985114971769
3,Exp_29_400,3,Adap_DBSCAN,0.3741590942266589
0,Exp_13_400,0,Adap_DBSCAN,0.8634298437776338
1,Exp_13_400,1,Adap_DBSCAN,0.4731500553614305
2,Exp_13_400,2,Adap_DBSCAN,0.4490430682170412
3,Exp_13_400,3,Adap_DBSCAN,0.3450051203094858
0,Exp_17_400,0,Adap_DBSCAN,0.7808431271282092
1,Exp_17_400,1,Adap_DBSCAN,0.8264275844331707
2,Exp_17_400,2,Adap_DBSCAN,0.5678372373753245
3,Exp_17_400,3,Adap_DBSCAN,0.4400742339517911
0,Exp_18_400,0,Adap_DBSCAN,0.8610066584788553
1,Exp_18_400,1,Adap_DBSCAN,0.2561862544014306
2,Exp_18_400,2,Adap_DBSCAN,0.7206786419380485
3,Exp_18_400,3,Adap_DBSCAN,0.6238183371720447
0,Exp_11_400,0,Adap_DBSCAN,0.8293763899235717
1,Exp_11_400,1,Adap_DBSCAN,0.800158477845235
2,Exp_11_400,2,Adap_DBSCAN,0.6421193769919575
3,Exp_11_400,3,Adap_DBSCAN,0.3844680531184032
0,Exp_23_400,0,Adap_DBSCAN,0.7907491180521827
1,Exp_23_400,1,Adap_DBSCAN,0.4756536640735888
2,Exp_23_400,2,Adap_DBSCAN,0.5160717298610562
3,Exp_23_400,3,Adap_DBSCAN,0.5084486434017573
0,Exp_0_400,0,Adap_DBSCAN,0.8761953542006732
1,Exp_0_400,1,Adap_DBSCAN,0.4762289017294083
2,Exp_0_400,2,Adap_DBSCAN,0.5511571076712
3,Exp_0_400,3,Adap_DBSCAN,0.4255960432024351
0,Exp_7_400,0,Adap_DBSCAN,0.807886690241879
1,Exp_7_400,1,Adap_DBSCAN,0.7527409756322713
2,Exp_7_400,2,Adap_DBSCAN,0.5665088663349682
3,Exp_7_400,3,Adap_DBSCAN,0.3090999231427557
0,Exp_24_400,0,Adap_DBSCAN,0.8202149421905005
1,Exp_24_400,1,Adap_DBSCAN,0.1159616704478316
2,Exp_24_400,2,Adap_DBSCAN,0.2675117869203556
3,Exp_24_400,3,Adap_DBSCAN,0.4584760987407135
0,Exp_4_400,0,Adap_DBSCAN,0.7950699473434122
1,Exp_4_400,1,Adap_DBSCAN,0.0106218808305953
2,Exp_4_400,2,Adap_DBSCAN,0.363566530795239
3,Exp_4_400,3,Adap_DBSCAN,0.4388007113165514
0,Exp_6_500,0,Adap_DBSCAN,0.7888315052083567
1,Exp_6_500,1,Adap_DBSCAN,0.3807537316036988
2,Exp_6_500,2,Adap_DBSCAN,0.5150713374926563
3,Exp_6_500,3,Adap_DBSCAN,0.5012277407695384
0,Exp_15_500,0,Adap_DBSCAN,0.733763370615034
1,Exp_15_500,1,Adap_DBSCAN,0.5273587629929194
2,Exp_15_500,2,Adap_DBSCAN,0.5000223104120123
3,Exp_15_500,3,Adap_DBSCAN,0.4664609062606963
0,Exp_22_500,0,Adap_DBSCAN,0.7714690601799314
1,Exp_22_500,1,Adap_DBSCAN,0.8357284981562517
2,Exp_22_500,2,Adap_DBSCAN,0.7158927158291705
3,Exp_22_500,3,Adap_DBSCAN,0.4461836778866571
0,Exp_19_500,0,Adap_DBSCAN,0.7461314774368109
1,Exp_19_500,1,Adap_DBSCAN,0.4322337126033207
2,Exp_19_500,2,Adap_DBSCAN,0.763515452512713
3,Exp_19_500,3,Adap_DBSCAN,0.4460836858962639
0,Exp_2_500,0,Adap_DBSCAN,0.7934249757636697
1,Exp_2_500,1,Adap_DBSCAN,0.0454389908723231
2,Exp_2_500,2,Adap_DBSCAN,0.1138198784853272
3,Exp_2_500,3,Adap_DBSCAN,0.4456567574722194
0,Exp_27_500,0,Adap_DBSCAN,0.8164311620778479
1,Exp_27_500,1,Adap_DBSCAN,0.6895501618397749
2,Exp_27_500,2,Adap_DBSCAN,0.5259611471414102
3,Exp_27_500,3,Adap_DBSCAN,0.3197080580781927
0,Exp_34_500,0,Adap_DBSCAN,0.7657939780764863
1,Exp_34_500,1,Adap_DBSCAN,0.0044607802842284
2,Exp_34_500,2,Adap_DBSCAN,0.0220605562009841
3,Exp_34_500,3,Adap_DBSCAN,0.2488766262731047
0,Exp_3_500,0,Adap_DBSCAN,0.8440349955484163
1,Exp_3_500,1,Adap_DBSCAN,0.7445646038520146
2,Exp_3_500,2,Adap_DBSCAN,0.3649735826278862
3,Exp_3_500,3,Adap_DBSCAN,0.0927095029764655
0,Exp_28_500,0,Adap_DBSCAN,0.8346793406331189
1,Exp_28_500,1,Adap_DBSCAN,0.4398130987299727
2,Exp_28_500,2,Adap_DBSCAN,0.6520951845796787
3,Exp_28_500,3,Adap_DBSCAN,0.3209256418633215
0,Exp_14_500,0,Adap_DBSCAN,0.8296884858473742
1,Exp_14_500,1,Adap_DBSCAN,0.6526885040385568
2,Exp_14_500,2,Adap_DBSCAN,0.1825129088669559
3,Exp_14_500,3,Adap_DBSCAN,0.6351556640482396
0,Exp_30_500,0,Adap_DBSCAN,0.8025605477381464
1,Exp_30_500,1,Adap_DBSCAN,0.5681760955869746
2,Exp_30_500,2,Adap_DBSCAN,0.5921143948169615
3,Exp_30_500,3,Adap_DBSCAN,0.5495153001984572
0,Exp_5_500,0,Adap_DBSCAN,0.7592115748706014
1,Exp_5_500,1,Adap_DBSCAN,0.0335126576463698
2,Exp_5_500,2,Adap_DBSCAN,0.0214125871779989
3,Exp_5_500,3,Adap_DBSCAN,0.0250669286666389
0,Exp_25_500,0,Adap_DBSCAN,0.7129461088725845
1,Exp_25_500,1,Adap_DBSCAN,0.3711140829224071
2,Exp_25_500,2,Adap_DBSCAN,0.525796062284027
3,Exp_25_500,3,Adap_DBSCAN,0.373920979184762
0,Exp_32_500,0,Adap_DBSCAN,0.8434451904695709
1,Exp_32_500,1,Adap_DBSCAN,0.2467475796578741
2,Exp_32_500,2,Adap_DBSCAN,0.2896752488410113
3,Exp_32_500,3,Adap_DBSCAN,0.2768910198427411
0,Exp_26_500,0,Adap_DBSCAN,0.7593614417929591
1,Exp_26_500,1,Adap_DBSCAN,0.3034777603534085
2,Exp_26_500,2,Adap_DBSCAN,0.4874220257900383
3,Exp_26_500,3,Adap_DBSCAN,0.4543519377317693
0,Exp_9_500,0,Adap_DBSCAN,0.8541493940733285
1,Exp_9_500,1,Adap_DBSCAN,0.2951346949772576
2,Exp_9_500,2,Adap_DBSCAN,0.2669597436605639
3,Exp_9_500,3,Adap_DBSCAN,0.2202105242248562
0,Exp_16_500,0,Adap_DBSCAN,0.7888266914631565
1,Exp_16_500,1,Adap_DBSCAN,0.7554970190231385
2,Exp_16_500,2,Adap_DBSCAN,0.5481651693386188
3,Exp_16_500,3,Adap_DBSCAN,0.3895996891499212
0,Exp_20_500,0,Adap_DBSCAN,0.8737736112429215
1,Exp_20_500,1,Adap_DBSCAN,0.7093146907826764
2,Exp_20_500,2,Adap_DBSCAN,0.3760669508328731
3,Exp_20_500,3,Adap_DBSCAN,0.4907537676194333
0,Exp_12_500,0,Adap_DBSCAN,0.7682412418742058
1,Exp_12_500,1,Adap_DBSCAN,0.6590184489420675
2,Exp_12_500,2,Adap_DBSCAN,0.2765158080109308
3,Exp_12_500,3,Adap_DBSCAN,0.2051413866010841
0,Exp_33_500,0,Adap_DBSCAN,0.7841126975294357
1,Exp_33_500,1,Adap_DBSCAN,0.2763608569714087
2,Exp_33_500,2,Adap_DBSCAN,0.5310731603837217
3,Exp_33_500,3,Adap_DBSCAN,0.4948996617775323
0,Exp_8_500,0,Adap_DBSCAN,0.7651552534242243
1,Exp_8_500,1,Adap_DBSCAN,0.6732220488810381
2,Exp_8_500,2,Adap_DBSCAN,0.3524591574788437
3,Exp_8_500,3,Adap_DBSCAN,0.4002049484670544
0,Exp_10_500,0,Adap_DBSCAN,0.8086280944416744
1,Exp_10_500,1,Adap_DBSCAN,0.5921729981812358
2,Exp_10_500,2,Adap_DBSCAN,0.5249548582678466
3,Exp_10_500,3,Adap_DBSCAN,0.4692356068106216
0,Exp_21_500,0,Adap_DBSCAN,0.7561909815208374
1,Exp_21_500,1,Adap_DBSCAN,0.3172759767494958
2,Exp_21_500,2,Adap_DBSCAN,0.4502514629495868
3,Exp_21_500,3,Adap_DBSCAN,0.4624803917113355
0,Exp_31_500,0,Adap_DBSCAN,0.8218689689504677
1,Exp_31_500,1,Adap_DBSCAN,0.5129093813052231
2,Exp_31_500,2,Adap_DBSCAN,0.395048790291933
3,Exp_31_500,3,Adap_DBSCAN,0.329208770352651
0,Exp_1_500,0,Adap_DBSCAN,0.8325997924576101
1,Exp_1_500,1,Adap_DBSCAN,0.8181808335699488
2,Exp_1_500,2,Adap_DBSCAN,0.6337575325590225
3,Exp_1_500,3,Adap_DBSCAN,0.5439085505073892
0,Exp_29_500,0,Adap_DBSCAN,0.7344088476530882
1,Exp_29_500,1,Adap_DBSCAN,0.1457038150730256
2,Exp_29_500,2,Adap_DBSCAN,0.1751266520943659
3,Exp_29_500,3,Adap_DBSCAN,0.5068144970585633
0,Exp_13_500,0,Adap_DBSCAN,0.8576826901057824
1,Exp_13_500,1,Adap_DBSCAN,0.540701007646125
2,Exp_13_500,2,Adap_DBSCAN,0.4787836357658498
3,Exp_13_500,3,Adap_DBSCAN,0.4057128119035167
0,Exp_17_500,0,Adap_DBSCAN,0.7596106536538181
1,Exp_17_500,1,Adap_DBSCAN,0.0208392267758981
2,Exp_17_500,2,Adap_DBSCAN,0.2715821365639742
3,Exp_17_500,3,Adap_DBSCAN,0.3548845901256334
0,Exp_18_500,0,Adap_DBSCAN,0.7735251483882087
1,Exp_18_500,1,Adap_DBSCAN,0.2807777460172505
2,Exp_18_500,2,Adap_DBSCAN,0.47381316319862
3,Exp_18_500,3,Adap_DBSCAN,0.394759264665905
0,Exp_11_500,0,Adap_DBSCAN,0.8185636426007724
1,Exp_11_500,1,Adap_DBSCAN,0.3900142816040948
2,Exp_11_500,2,Adap_DBSCAN,0.4462993936786251
3,Exp_11_500,3,Adap_DBSCAN,0.3756347778003461
0,Exp_23_500,0,Adap_DBSCAN,0.8467992029467042
1,Exp_23_500,1,Adap_DBSCAN,0.3833077764748291
2,Exp_23_500,2,Adap_DBSCAN,0.4061616937462325
3,Exp_23_500,3,Adap_DBSCAN,0.4628458069553086
0,Exp_0_500,0,Adap_DBSCAN,0.7688528530583542
1,Exp_0_500,1,Adap_DBSCAN,0.4199041322991135
2,Exp_0_500,2,Adap_DBSCAN,0.5225165128014498
3,Exp_0_500,3,Adap_DBSCAN,0.3440077497788441
0,Exp_7_500,0,Adap_DBSCAN,0.7820537081343532
1,Exp_7_500,1,Adap_DBSCAN,0.4507669292749902
2,Exp_7_500,2,Adap_DBSCAN,0.4514302463882141
3,Exp_7_500,3,Adap_DBSCAN,0.5904897025737349
0,Exp_24_500,0,Adap_DBSCAN,0.7565075966575096
1,Exp_24_500,1,Adap_DBSCAN,0.5055257290207352
2,Exp_24_500,2,Adap_DBSCAN,0.5390444287445358
3,Exp_24_500,3,Adap_DBSCAN,0.5295534714417535
0,Exp_4_500,0,Adap_DBSCAN,0.8048870623583716
1,Exp_4_500,1,Adap_DBSCAN,0.2450130675903917
2,Exp_4_500,2,Adap_DBSCAN,0.3389836759657026
3,Exp_4_500,3,Adap_DBSCAN,0.328643679277657
